scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,12,0.6573769,fedyogi,0.05,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.6938155,2027384.4,1635856.2,-0.49008211,0.22742784,0.03279531002044678,0.83386624,2924240.5,2096110.6,-0.16475576,-1.0122056007385254,-0.38949847
