scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,20,0.81429344,fedyogi,0.008,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.8926902,3580963.8,2451321.8,-0.6016611,0.4017052,-2.017491579055786,1.9947122,17430420.0,7497273.0,0.71140957,-70.49272918701172,-0.76724505
