scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,10,0.8165025,fedyogi,0.015,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.82416236,2663391.2,2040251.9,-0.7290241,0.2987738,-0.6692298650741577,1.7091972,11112466.0,5878303.5,0.3663502,-28.058090209960938,-0.801679
