scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,15,0.8186676,fedyogi,0.01,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.87058675,3088765.5,2270757.0,-0.6372262,0.34649143,-1.2449986934661865,1.872782,14618521.0,7011179.5,0.5683249,-49.28668975830078,-0.7686871
