scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,8,0.8321662,fedyogi,0.02,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.85368663,2836755.5,2196457.2,-0.751807,0.31822145,-0.8936077356338501,1.7098234,11741650.0,5720380.5,0.36697894,-31.44176483154297,-0.81843686
