scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,max_coordinate_step_ratio,update_clip_norm,adaptive_mode,candidate_budget,weight_grid_step,min_client_weight,max_client_weight,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi-TR）,FEDYOGI,20,20,0.4002266,fedyogi,0.5,0.9,0.99,0.001,1.0,1.0,,fixed_strategy,30,0.05,0.05,0.8,0.002,0.002,0.4,False,deepseek,0.8,0.53150964,1841059.5,1354608.8,-0.20209993,0.2065263,0.20240604877471924,0.53327364,1487898.4,1100033.1,0.09622465,0.47905397415161133,-0.27213818
