scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,update_clip_norm,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi）,FEDYOGI,20,17,0.4911609,fedyogi,0.2,0.9,0.99,0.001,1.0,,False,deepseek,0.8,0.49565277,1763106.9,1287278.9,-0.28223014,0.19778173,0.268518328666687,0.52627283,1690918.6,1231421.6,-0.06970976,0.3271912932395935,-0.22844525
