round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.87756765,3389859.2,2558087.8,-0.87756765,0.30475652,-0.8057098388671875,fedyogi,1.0,0.2,17.6692240730018,2.534529684010097,False,0.959092915058136,148,592.1291015625,17.907309643227403,17.907309643227403,1.918185830116272,0.9343263506889343,150,605.7866943359375,20.25735183025505,20.25735183025505,1.8686527013778687,0.9527611136436462,140,494.3493957519531,15.802316468728622,15.802316468728622,1.9055222272872925,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.82966644,3219909.5,2407040.8,-0.82966644,0.28947765,-0.6291906833648682,fedyogi,1.0,0.2,18.895422368665894,2.661998279940305,False,0.9402175545692444,148,489.84568481445314,18.915286597608894,18.915286597608894,1.8804351091384888,0.9020325541496277,150,508.9720886230469,21.487349267665746,21.487349267665746,1.8040651082992554,0.9310970306396484,140,411.6381103515625,17.363238045315473,17.363238045315473,1.8621940612792969,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.7701417,3044214.2,2234803.2,-0.7701417,0.2736822,-0.4562469720840454,fedyogi,1.0,0.2,21.012186215882746,2.5795257264869638,False,0.9118658304214478,148,427.8680786132812,20.218669597048844,20.218669597048844,1.8237316608428955,0.8702791929244995,150,399.9206787109375,23.81242083965322,23.81242083965322,1.740558385848999,0.9036871790885925,140,319.92608642578125,19.77641492538735,19.77641492538735,1.807374358177185,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.69080323,2876308.2,2041425.1,-0.6893067,0.25858706,-0.3000361919403076,fedyogi,1.0,0.2,21.020571363542476,2.751346276960039,False,0.8839051127433777,148,296.95050354003905,21.209823631309288,21.209823631309288,1.7678102254867554,0.825705349445343,150,304.77422485351565,21.87366130056331,21.87366130056331,1.651410698890686,0.8670281767845154,140,239.88779296875,20.76863265138193,20.76863265138193,1.7340563535690308,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.5930818,2549423.8,1733225.1,-0.5642048,0.22919935,-0.021336078643798828,fedyogi,1.0,0.2,21.479293586558256,2.633831263941195,False,0.8185900449752808,148,224.25867309570313,21.748281940809044,21.748281940809044,1.6371800899505615,0.7601482272148132,150,237.4519287109375,21.316577567808054,21.316577567808054,1.5202964544296265,0.7861144542694092,140,172.61929473876953,22.052120083047615,22.052120083047615,1.5722289085388184,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.53127885,2192081.0,1464290.8,-0.39895925,0.19707337,0.24491149187088013,fedyogi,1.0,0.2,22.24648819997071,2.649398876801949,False,0.7492378354072571,148,164.44742431640626,24.218943178773618,24.218943178773618,1.4984756708145142,0.6578970551490784,150,171.26528930664062,21.345338222228623,21.345338222228623,1.3157941102981567,0.6829821467399597,140,117.60833129882812,21.69819284732766,21.69819284732766,1.3598732948303223,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.4911609,1957619.4,1305455.2,-0.22844525,0.17599471,0.3977994918823242,fedyogi,1.0,0.2,22.678989499924654,2.4888602943892413,False,0.6401990056037903,148,111.1488540649414,21.659910490014337,21.659910490014337,1.2767014503479004,0.5728351473808289,150,109.55701446533203,24.26055799279245,24.26055799279245,1.1456702947616577,0.6285433173179626,140,69.72013702392579,22.685305154702952,22.685305154702952,1.2045447826385498,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,0.4969825,1791691.2,1237493.2,0.0018718233,0.16107737,0.49555838108062744,fedyogi,1.0,0.2,22.946841908562895,2.427955919027272,False,0.5177441835403442,148,89.8984764099121,19.36472323196425,19.36472323196425,1.0037295818328857,0.47286179661750793,150,72.52493667602539,24.255988050126057,24.255988050126057,0.8887383937835693,0.4668271839618683,140,47.94243049621582,25.988871707296877,25.988871707296877,0.8877781629562378,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,0.5206865,1833517.5,1272786.9,0.19147092,0.16483764,0.4717315435409546,fedyogi,1.0,0.2,21.28859559716441,2.2359841737036192,False,0.5043433904647827,148,53.68994827270508,20.785682651608123,20.785682651608123,0.8338002562522888,0.4209218919277191,150,42.41232070922852,20.184454397866773,20.184454397866773,0.6449249982833862,0.4109632968902588,140,39.08368492126465,23.745189058558463,23.745189058558463,0.5888301134109497,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,0.577331,1952940.5,1360834.4,0.3731897,0.17557406,0.4006747007369995,fedyogi,1.0,0.2,21.36094309065678,2.2840303258681205,False,0.41774997115135193,148,42.126060485839844,23.24021011523145,23.24021011523145,0.5482417345046997,0.40672728419303894,150,34.956498336791995,20.519229084203275,20.519229084203275,0.484341025352478,0.39138713479042053,140,48.19418067932129,20.996677209920588,20.996677209920588,0.4036920368671417,0.3378995433789954,0.3424657534246575,0.319634703196347
