round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,mas_validation_guided_candidate,0.0005,20,0.9999999,3907390.8,2983944.5,-0.9999999,0.35128385,-1.3991549015045166,fedyogi,0.5,0.2,1.0,13.036936016538236,4.460779446874762,False,True,False,size_anchor_lr0p5_ep+0,size_anchor_lr0p5_ep+0,accepted,1.024460666794096,size_anchor,8,0.0,0.002,0.002,0.4,0.9999087452888489,148,1566.158251953125,13.202980828336942,13.202980828336942,1.9998174905776978,0.9999753832817078,150,1602.8050048828125,12.958765266907944,12.958765266907944,1.9999507665634155,0.9999959468841553,140,1353.9193359375,13.438986621784245,13.438986621784245,1.9999918937683105,0.3378995433789954,0.3424657534246575,0.319634703196347
2,mas_validation_guided_candidate,0.0005,20,0.99997306,3906988.2,2983762.0,-0.99997306,0.35124767,-1.398660659790039,fedyogi,0.5,0.2,1.0,9.532237192967582,4.8045680671174535,False,True,True,size_anchor_lr0p5_ep+0,size_anchor_lr0p5_ep+0,accepted,1.0247797731309374,size_anchor,8,0.0,0.002,0.002,0.4,0.9997521638870239,148,1471.701416015625,9.766332224754313,9.766332224754313,1.9995043277740479,0.9998599886894226,150,1487.016650390625,9.457987456199982,9.457987456199982,1.9997199773788452,0.9999449849128723,140,1291.9384521484376,10.101506524875859,10.101506524875859,1.9998899698257446,0.3378995433789954,0.3424657534246575,0.319634703196347
