round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.2,0.75,12.915946570628485,2.0,True,True,False,,,,,,,,,,,0.9999827146530151,148,1590.8580078125,13.033866944639296,13.033866944639296,1.9999654293060303,0.9999911785125732,150,1616.7021728515624,12.964246313896492,12.964246313896492,1.9999823570251465,0.9999985098838806,140,1377.5969970703125,13.256413958385922,13.256413958385922,1.9999970197677612,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.2,0.75,11.07091191201373,2.0,True,True,True,,,,,,,,,,,0.9999729990959167,148,1569.2116943359374,11.205842517551773,11.205842517551773,1.9999459981918335,0.9999746084213257,150,1589.8944091796875,11.13157835247302,11.13157835247302,1.9999492168426514,0.9999949336051941,140,1343.90341796875,11.4999157819378,11.4999157819378,1.9999898672103882,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.2,0.75,9.15682036607474,2.0,True,True,True,,,,,,,,,,,0.9999560117721558,148,1536.2216064453125,9.34423985592925,9.34423985592925,1.9999120235443115,0.9999681711196899,150,1566.541162109375,9.306556060143722,9.306556060143722,1.9999363422393799,0.9999898076057434,140,1332.440771484375,9.588143490171811,9.588143490171811,1.9999796152114868,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9999999,3907389.8,2983944.0,-0.9999999,0.35128376,-1.399153470993042,fedyogi,1.0,0.2,0.75,7.34271151316534,2.0,True,True,True,,,,,,,,,,,0.9999305605888367,148,1519.4361083984375,7.759929504872529,7.759929504872529,1.9998611211776733,0.9999483823776245,150,1536.9634765625,7.611231729424998,7.611231729424998,1.999896764755249,0.9999828338623047,140,1294.948974609375,7.7317152509726155,7.7317152509726155,1.9999656677246094,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.99999785,3907367.5,2983932.8,-0.99999785,0.35128176,-1.3991262912750244,fedyogi,1.0,0.2,0.75,5.541263267437747,2.0,True,True,True,,,,,,,,,,,0.9999057650566101,148,1485.449365234375,6.009743676314836,6.009743676314836,1.9998115301132202,0.9998944997787476,150,1512.9605224609375,5.962913738394099,5.962913738394099,1.9997889995574951,0.9999625086784363,140,1280.8604736328125,6.085202563211832,6.085202563211832,1.9999250173568726,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9999751,3907103.8,2983797.5,-0.9999751,0.35125804,-1.3988022804260254,fedyogi,1.0,0.2,0.75,4.1733639206584465,2.0,True,True,True,,,,,,,,,,,0.9998537302017212,148,1466.6680419921875,4.747287421644179,4.747287421644179,1.9997074604034424,0.9998428225517273,150,1471.1347900390624,4.883805686630405,4.883805686630405,1.9996856451034546,0.9999321699142456,140,1238.1667236328126,4.5259627912750675,4.5259627912750675,1.9998643398284912,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9998099,3905538.8,2982920.0,-0.9998099,0.35111734,-1.396881341934204,fedyogi,1.0,0.2,0.75,3.4733240195042376,1.9835095753223462,False,True,True,,,,,,,,,,,0.9997557401657104,148,1415.432177734375,4.327205925330506,4.327205925330506,1.999511480331421,0.9997259378433228,150,1448.665087890625,4.56578219389287,4.56578219389287,1.9994518756866455,0.9998756051063538,140,1233.052783203125,3.501496779602046,3.501496779602046,1.9997512102127075,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.9994235,3902924.0,2981203.2,-0.9994235,0.3508823,-1.3936729431152344,fedyogi,1.0,0.2,0.75,4.227657143659635,1.8289030278797611,False,True,True,,,,,,,,,,,0.9995513558387756,148,1345.998046875,5.465732156510297,5.465732156510297,1.9991027116775513,0.9992848634719849,150,1391.3983154296875,5.3865648193203075,5.3865648193203075,1.9985697269439697,0.9996506571769714,140,1145.2981323242188,3.4632168493394513,3.4632168493394513,1.9993013143539429,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.99876976,3899683.2,2978695.8,-0.99876976,0.35059094,-1.3896994590759277,fedyogi,1.0,0.2,0.75,5.362637814433488,2.0,True,True,True,,,,,,,,,,,0.9991892576217651,148,1286.7806640625,6.2018464794877595,6.2018464794877595,1.9983785152435303,0.9987620115280151,150,1304.988720703125,7.183825956831302,7.183825956831302,1.9975240230560303,0.9992335438728333,140,1133.5169677734375,4.067680095420427,4.067680095420427,1.9984670877456665,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.99773127,3895085.2,2974917.5,-0.99773127,0.35017756,-1.3840672969818115,fedyogi,1.0,0.2,0.75,6.6368335982484625,2.0,True,True,True,,,,,,,,,,,0.9986675381660461,148,1235.9937744140625,7.303980317855971,7.303980317855971,1.9973350763320923,0.9975897073745728,150,1239.7807373046876,9.023069898090267,9.023069898090267,1.9951794147491455,0.9986627101898193,140,1079.885546875,4.957233008123099,4.957233008123099,1.9973254203796387,0.3378995433789954,0.3424657534246575,0.319634703196347
11,size_only,0.0005,20,0.9962606,3888282.0,2969471.8,-0.9962606,0.34956592,-1.375746726989746,fedyogi,1.0,0.2,0.75,8.761791491198418,2.0,True,True,True,,,,,,,,,,,0.998081386089325,148,1173.7793701171875,9.634278805462394,9.634278805462394,1.99616277217865,0.9964024424552917,150,1182.9130126953125,10.776367184853838,10.776367184853838,1.9928048849105835,0.9976180195808411,140,1017.9203735351563,6.769383403610659,6.769383403610659,1.9952360391616821,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.9941884,3878678.5,2961879.2,-0.9941884,0.34870255,-1.364025354385376,fedyogi,1.0,0.2,0.75,10.930069313506365,2.0,True,True,True,,,,,,,,,,,0.997085452079773,148,1099.3067016601562,11.136553641107175,11.136553641107175,1.994170904159546,0.9949350953102112,150,1116.952294921875,13.725793041965414,13.725793041965414,1.9898701906204224,0.996098518371582,140,940.1535888671875,8.79642578211633,8.79642578211633,1.992197036743164,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.99105644,3864800.5,2950645.0,-0.99105644,0.34745488,-1.3471388816833496,fedyogi,1.0,0.2,0.75,12.374323741171992,2.0,True,True,True,,,,,,,,,,,0.9958189725875854,148,1051.1498413085938,12.21716801796599,12.21716801796599,1.991637945175171,0.9928511381149292,150,1065.7771850585937,14.619616755949853,14.619616755949853,1.9857022762298584,0.9950459003448486,140,915.2948974609375,11.046517567023926,11.046517567023926,1.9900918006896973,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.9868282,3845697.8,2935370.2,-0.9868282,0.34573752,-1.323993444442749,fedyogi,1.0,0.2,0.75,13.590244495144342,2.0,True,True,True,,,,,,,,,,,0.9941598773002625,148,978.6403442382813,12.78588627454597,12.78588627454597,1.988319754600525,0.9908241629600525,150,1004.6660888671875,16.60321250927056,16.60321250927056,1.981648325920105,0.9928984045982361,140,849.327001953125,12.00604926487714,12.00604926487714,1.9857968091964722,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.9810672,3818216.0,2914023.0,-0.9810672,0.34326684,-1.2908971309661865,fedyogi,1.0,0.2,0.75,15.109448412193242,2.0,True,True,True,,,,,,,,,,,0.9929137229919434,148,953.3708129882813,14.436525646221465,14.436525646221465,1.9858274459838867,0.9874055981636047,150,951.396533203125,17.833666606746828,17.833666606746828,1.9748111963272095,0.9904745817184448,140,799.8331787109375,13.661744633355095,13.661744633355095,1.9809491634368896,0.3378995433789954,0.3424657534246575,0.319634703196347
