round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,continuous_weight_search,Client 1,148,1566.158251953125,0.9999087452888489,3987421.5,3241735.25,-0.9999087452888489,13.202980828336942,13.202980828336942,1.9998174905776978,0.3378995433789954
1,continuous_weight_search,Client 2,150,1602.8050048828125,0.9999753832817078,4608825.5,3894989.5,-0.9999753832817078,12.958765266907944,12.958765266907944,1.9999507665634155,0.3424657534246575
1,continuous_weight_search,Client 3,140,1353.9193359375,0.9999959468841553,2321843.5,1997765.75,-0.9999959468841553,13.438986621784245,13.438986621784245,1.9999918937683105,0.319634703196347
2,continuous_weight_search,Client 1,148,1460.565380859375,0.9998154640197754,3986702.25,3241240.25,-0.9998154640197754,6.23378830884102,6.23378830884102,1.9996309280395508,0.3378995433789954
2,continuous_weight_search,Client 2,150,1494.5749267578126,0.9998437762260437,4607753.5,3894252.25,-0.9998437762260437,6.283016773096995,6.283016773096995,1.9996875524520874,0.3424657534246575
2,continuous_weight_search,Client 3,140,1280.8192626953125,0.9999382495880127,2321571.75,1997580.25,-0.9999382495880127,5.5815177221677175,5.5815177221677175,1.9998764991760254,0.319634703196347
3,continuous_weight_search,Client 1,148,1389.040087890625,0.9994072914123535,3984207.5,3239412.0,-0.9994072914123535,6.199093962460285,6.199093962460285,1.998814582824707,0.3378995433789954
3,continuous_weight_search,Client 2,150,1412.2089599609376,0.999615490436554,4606722.5,3893305.75,-0.999615490436554,6.338395835740144,6.338395835740144,1.999230980873108,0.3424657534246575
3,continuous_weight_search,Client 3,140,1189.981103515625,0.9996442794799805,2320385.25,1996705.375,-0.9996442794799805,5.364234981275812,5.364234981275812,1.999288558959961,0.319634703196347
4,continuous_weight_search,Client 1,148,1318.03203125,0.9990436434745789,3981536.25,3237594.25,-0.9990436434745789,7.71850823626406,7.71850823626406,1.9980872869491577,0.3378995433789954
4,continuous_weight_search,Client 2,150,1329.861083984375,0.9989371299743652,4603887.5,3890594.0,-0.9989371299743652,7.986617039105332,7.986617039105332,1.9978742599487305,0.3424657534246575
4,continuous_weight_search,Client 3,140,1129.7363037109376,0.9990126490592957,2318243.5,1995030.25,-0.9990126490592957,6.303751811271221,6.303751811271221,1.9980252981185913,0.319634703196347
5,continuous_weight_search,Client 1,148,1219.2592041015625,0.9984352588653564,3977515.0,3234696.5,-0.9984352588653564,7.114163473842307,7.114163473842307,1.996870517730713,0.3378995433789954
5,continuous_weight_search,Client 2,150,1245.761376953125,0.9972902536392212,4597671.5,3884241.75,-0.9972902536392212,7.32251777357132,7.32251777357132,1.9945805072784424,0.3424657534246575
5,continuous_weight_search,Client 3,140,1045.8505981445312,0.9979020357131958,2314517.75,1992140.625,-0.9979020357131958,6.289819805213378,6.289819805213378,1.9958040714263916,0.319634703196347
6,continuous_weight_search,Client 1,148,1108.4716918945312,0.9972676634788513,3970280.25,3229471.0,-0.9972676634788513,6.535107989132529,6.535107989132529,1.9945353269577026,0.3378995433789954
6,continuous_weight_search,Client 2,150,1143.9108642578126,0.9940475821495056,4585035.5,3871574.25,-0.9940475821495056,6.777334008351923,6.777334008351923,1.9880951642990112,0.3424657534246575
6,continuous_weight_search,Client 3,140,962.4921142578125,0.9961407780647278,2308676.5,1987658.625,-0.9961407780647278,5.782386736802468,5.782386736802468,1.9922815561294556,0.319634703196347
7,continuous_weight_search,Client 1,148,1038.0951782226562,0.9955432415008545,3959058.25,3221493.5,-0.9955432415008545,5.707893260075576,5.707893260075576,1.991086483001709,0.3378995433789954
7,continuous_weight_search,Client 2,150,1067.9578491210937,0.9903368949890137,4568822.0,3856411.75,-0.9903368949890137,5.715941363071951,5.715941363071951,1.9806737899780273,0.3424657534246575
7,continuous_weight_search,Client 3,140,901.8835693359375,0.993653416633606,2299816.25,1981046.625,-0.993653416633606,4.047146781819281,4.047146781819281,1.987306833267212,0.319634703196347
8,continuous_weight_search,Client 1,148,953.1223266601562,0.9901118874549866,3928209.5,3198283.5,-0.9901118874549866,4.98416672764643,4.98416672764643,1.9802237749099731,0.3378995433789954
8,continuous_weight_search,Client 2,150,964.9375122070312,0.9857157468795776,4542407.5,3834883.0,-0.9857157468795776,5.895715949905771,5.895715949905771,1.9714314937591553,0.3424657534246575
8,continuous_weight_search,Client 3,140,798.05947265625,0.9884949922561646,2285363.5,1969068.625,-0.9884949922561646,4.139952883162765,4.139952883162765,1.976989984512329,0.319634703196347
9,continuous_weight_search,Client 1,148,851.1152465820312,0.9860867857933044,3903663.75,3180054.25,-0.9860867857933044,4.592900716125967,4.592900716125967,1.9721735715866089,0.3378995433789954
9,continuous_weight_search,Client 2,150,860.875048828125,0.9750769734382629,4495341.5,3791200.5,-0.9750769734382629,5.912889794686062,5.912889794686062,1.9501539468765259,0.3424657534246575
9,continuous_weight_search,Client 3,140,732.9521484375,0.978557288646698,2255005.5,1944858.875,-0.978557288646698,4.272790320408065,4.272790320408065,1.957114577293396,0.319634703196347
10,continuous_weight_search,Client 1,148,759.1631103515625,0.9784180521965027,3851008.25,3143131.75,-0.9784180521965027,3.5761163470377566,3.5761163470377566,1.9568361043930054,0.3378995433789954
10,continuous_weight_search,Client 2,150,755.1408325195313,0.9650550484657288,4441952.0,3746482.0,-0.9650550484657288,5.350462590248112,5.350462590248112,1.9301100969314575,0.3424657534246575
10,continuous_weight_search,Client 3,140,631.0788940429687,0.9693284630775452,2224099.25,1921335.375,-0.9693284630775452,3.807925967190216,3.807925967190216,1.9386569261550903,0.319634703196347
11,continuous_weight_search,Client 1,148,665.1515991210938,0.9663256406784058,3780610.75,3089809.0,-0.9663256406784058,3.924390422050955,3.924390422050955,1.9326512813568115,0.3378995433789954
11,continuous_weight_search,Client 2,150,685.9533569335938,0.9470886588096619,4359958.0,3671674.0,-0.9470886588096619,5.878385639809927,5.878385639809927,1.8941773176193237,0.3424657534246575
11,continuous_weight_search,Client 3,140,556.2749389648437,0.9587977528572083,2191388.0,1894575.5,-0.9587977528572083,4.306090395140001,4.306090395140001,1.9175955057144165,0.319634703196347
12,continuous_weight_search,Client 1,148,583.6314331054688,0.9493888020515442,3687971.5,3019137.5,-0.9493888020515442,3.8166338313505057,3.8166338313505057,1.8987776041030884,0.3378995433789954
12,continuous_weight_search,Client 2,150,581.18974609375,0.9203984141349792,4242290.5,3563054.75,-0.9203984141349792,5.266316341830115,5.266316341830115,1.8407968282699585,0.3424657534246575
12,continuous_weight_search,Client 3,140,468.93785400390624,0.9294147491455078,2113325.0,1826886.5,-0.9294147491455078,4.52901481234109,4.52901481234109,1.8588294982910156,0.319634703196347
13,continuous_weight_search,Client 1,148,476.90496826171875,0.9245089292526245,3567469.0,2921452.75,-0.9245089292526245,4.160415866659804,4.160415866659804,1.849017858505249,0.3378995433789954
13,continuous_weight_search,Client 2,150,484.6416320800781,0.8757774233818054,4066037.0,3389785.0,-0.8757774233818054,5.601758559540649,5.601758559540649,1.7515548467636108,0.3424657534246575
13,continuous_weight_search,Client 3,140,374.3039306640625,0.8959254026412964,2039587.625,1758210.5,-0.8959254026412964,7.23328187783115,7.23328187783115,1.7918508052825928,0.319634703196347
14,continuous_weight_search,Client 1,148,387.8215087890625,0.9038190245628357,3495116.5,2852608.75,-0.9038190245628357,7.030618219571941,7.030618219571941,1.8076380491256714,0.3378995433789954
14,continuous_weight_search,Client 2,150,382.74603881835935,0.8527669310569763,4010117.25,3327447.75,-0.8527669310569763,4.771695698900481,4.771695698900481,1.7055338621139526,0.3424657534246575
14,continuous_weight_search,Client 3,140,305.51323852539065,0.8587281703948975,1949439.375,1678798.625,-0.8587281703948975,9.979263726836711,9.979263726836711,1.717456340789795,0.319634703196347
15,continuous_weight_search,Client 1,148,306.7581512451172,0.8467187285423279,3277449.0,2657774.5,-0.8467187285423279,7.270195582347221,7.270195582347221,1.6934374570846558,0.3083333333333333
15,continuous_weight_search,Client 2,150,309.3539733886719,0.7811467051506042,3744545.0,3058584.75,-0.7811467051506042,7.581480453776604,7.581480453776604,1.5622934103012085,0.3333333333333333
15,continuous_weight_search,Client 3,140,236.9494140625,0.8074327111244202,1837733.875,1585582.625,-0.8074327111244202,9.051877953961611,9.051877953961611,1.6148654222488403,0.35833333333333334
16,continuous_weight_search,Client 1,148,239.8886932373047,0.8105011582374573,3065348.25,2495331.75,-0.8105011582374573,6.562432504709183,6.562432504709183,1.6210023164749146,0.28333333333333327
16,continuous_weight_search,Client 2,150,237.3955047607422,0.7257059216499329,3517942.0,2833862.5,-0.7257059216499329,9.40942295358733,9.40942295358733,1.4514118432998657,0.3333333333333333
16,continuous_weight_search,Client 3,140,150.29943237304687,0.7269937992095947,1703486.0,1460339.875,-0.724679172039032,12.113510632225038,12.113510632225038,1.4516730308532715,0.38333333333333336
17,continuous_weight_search,Client 1,148,155.02435302734375,0.7263174653053284,2890889.5,2302832.5,-0.7241203188896179,10.577896487942837,10.577896487942837,1.4504377841949463,0.25833333333333325
17,continuous_weight_search,Client 2,150,146.47126007080078,0.6600793600082397,3367900.5,2645155.25,-0.6600793600082397,12.063854498080136,12.063854498080136,1.3201587200164795,0.3333333333333333
17,continuous_weight_search,Client 3,140,96.21966094970703,0.6327694058418274,1582054.125,1315751.0,-0.5989298820495605,14.688995158692222,14.688995158692222,1.2316992282867432,0.4083333333333334
18,continuous_weight_search,Client 1,148,120.93974609375,0.6440694332122803,2633653.75,2071131.125,-0.6351721286773682,10.88140077619087,10.88140077619087,1.2792415618896484,0.23333333333333325
18,continuous_weight_search,Client 2,150,109.57685241699218,0.5487245917320251,3036452.75,2271491.75,-0.540570080280304,10.972413762882825,10.972413762882825,1.089294672012329,0.3333333333333333
18,continuous_weight_search,Client 3,140,66.20680389404296,0.4955184757709503,1262467.75,1019665.6875,-0.4201030135154724,12.230546127576527,12.230546127576527,0.9156215190887451,0.4333333333333334
19,continuous_weight_search,Client 1,148,60.879984283447264,0.49008822441101074,2158331.0,1597822.375,-0.44937631487846375,10.432593885610151,10.432593885610151,0.9394645690917969,0.20833333333333326
19,continuous_weight_search,Client 2,150,71.16787338256836,0.42478427290916443,2619333.75,1831050.5,-0.3629872798919678,9.77915110439275,9.77915110439275,0.7877715826034546,0.3333333333333333
19,continuous_weight_search,Client 3,140,38.31965560913086,0.4082145094871521,984206.125,761306.3125,-0.1916792392730713,10.751714925142208,10.751714925142208,0.5998937487602234,0.4583333333333334
