round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.008,13.034546861055594,0.4912525992775981,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.008,12.747315477983088,0.7260285010875654,False,0.9999020099639893,148,1530.1242919921874,12.861593569764567,12.861593569764567,1.9998040199279785,0.9999308586120605,150,1543.961328125,12.699364928790796,12.699364928790796,1.999861717224121,0.9999808073043823,140,1309.47392578125,13.137661129698184,13.137661129698184,1.9999616146087646,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.9999999,3907390.5,2983944.2,-0.9999999,0.35128385,-1.3991546630859375,fedyogi,1.0,0.008,12.341077549157742,0.8596625729075392,False,0.9998691082000732,148,1506.985791015625,12.455069384108226,12.455069384108226,1.9997382164001465,0.9998769164085388,150,1539.3908447265626,12.249341806842201,12.249341806842201,1.9997538328170776,0.9999697804450989,140,1285.821484375,12.864467463155448,12.864467463155448,1.9999395608901978,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9999986,3907376.8,2983937.8,-0.9999986,0.3512826,-1.3991379737854004,fedyogi,1.0,0.008,12.187688444213304,0.9402863315661543,False,0.9998354911804199,148,1484.071923828125,12.252923706279057,12.252923706279057,1.9996709823608398,0.9998485445976257,150,1504.168994140625,12.229517484274082,12.229517484274082,1.9996970891952515,0.9999344348907471,140,1285.3993408203125,12.718089553040864,12.718089553040864,1.9998688697814941,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9999926,3907291.0,2983896.8,-0.9999926,0.35127488,-1.3990323543548584,fedyogi,1.0,0.008,12.531417616312027,0.9981158002488857,False,0.9997611045837402,148,1462.2998291015624,12.685113316592453,12.685113316592453,1.9995222091674805,0.9997742176055908,150,1471.548974609375,12.952801925057763,12.952801925057763,1.9995484352111816,0.9998370409011841,140,1247.3000244140626,12.810269516658245,12.810269516658245,1.9996740818023682,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9999669,3906949.5,2983727.2,-0.9999669,0.35124418,-1.3986132144927979,fedyogi,1.0,0.008,14.093565036503774,1.0480664347530377,False,0.9997260570526123,148,1419.3164306640624,14.273075223671356,14.273075223671356,1.9994521141052246,0.9996772408485413,150,1447.27177734375,15.053151262309493,15.053151262309493,1.9993544816970825,0.9997633695602417,140,1233.25791015625,13.805654926608321,13.805654926608321,1.9995267391204834,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9998801,3905958.8,2983203.2,-0.9998801,0.3511551,-1.3973965644836426,fedyogi,1.0,0.008,16.388490593234962,1.078413246898358,False,0.9996402263641357,148,1402.5294677734375,16.896265739116537,16.896265739116537,1.9992804527282715,0.9995439648628235,150,1416.49697265625,17.7324045363732,17.7324045363732,1.999087929725647,0.999670684337616,140,1222.0740478515625,15.468689505402315,15.468689505402315,1.999341368675232,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.99962413,3903518.0,2981810.2,-0.99962413,0.3509357,-1.3944015502929688,fedyogi,1.0,0.008,19.55550331966386,1.0935937472681474,False,0.999570369720459,148,1387.8429931640626,21.06720007296745,21.06720007296745,1.999140739440918,0.9993157386779785,150,1409.64873046875,21.10600610179137,21.10600610179137,1.998631477355957,0.9994891285896301,140,1182.4103759765626,17.255441375575856,17.255441375575856,1.9989782571792603,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.9989456,3898062.2,2978454.8,-0.9989456,0.3504452,-1.3877131938934326,fedyogi,1.0,0.008,24.093646831291778,1.1000746017391605,False,0.9995073080062866,148,1350.053125,25.118954121591166,25.118954121591166,1.9990146160125732,0.9990670084953308,150,1383.6138916015625,26.018869364664912,26.018869364664912,1.9981340169906616,0.9992703199386597,140,1170.604833984375,21.795576065028428,21.795576065028428,1.9985406398773193,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.99724627,3885855.0,2970549.2,-0.99724627,0.34934774,-1.372781753540039,fedyogi,1.0,0.008,29.13471481312226,1.0949241748663934,False,0.9993267059326172,148,1323.853759765625,30.32145196573263,30.32145196573263,1.9986534118652344,0.9988366961479187,150,1328.1700439453125,31.701309781499216,31.701309781499216,1.9976733922958374,0.9990178346633911,140,1126.5079223632813,25.997305795511743,25.997305795511743,1.9980356693267822,0.3378995433789954,0.3424657534246575,0.319634703196347
