round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,size_only,Client 1,148,1566.158251953125,0.9999087452888489,3987421.5,3241735.25,-0.9999087452888489,13.202980828336942,13.202980828336942,1.9998174905776978,0.3378995433789954
1,size_only,Client 2,150,1602.8050048828125,0.9999753832817078,4608825.5,3894989.5,-0.9999753832817078,12.958765266907944,12.958765266907944,1.9999507665634155,0.3424657534246575
1,size_only,Client 3,140,1353.9193359375,0.9999959468841553,2321843.5,1997765.75,-0.9999959468841553,13.438986621784245,13.438986621784245,1.9999918937683105,0.319634703196347
2,size_only,Client 1,148,1471.449853515625,0.9997989535331726,3986765.0,3241250.25,-0.9997989535331726,5.9586715785641875,5.9586715785641875,1.9995979070663452,0.3378995433789954
2,size_only,Client 2,150,1500.8354248046876,0.9998409748077393,4607628.0,3894196.75,-0.9998409748077393,6.152281310418215,6.152281310418215,1.9996819496154785,0.3424657534246575
2,size_only,Client 3,140,1288.911376953125,0.9999501705169678,2321635.0,1997620.625,-0.9999501705169678,6.427474595070843,6.427474595070843,1.9999003410339355,0.319634703196347
3,size_only,Client 1,148,1398.6789794921874,0.9995790719985962,3985086.25,3240112.0,-0.9995790719985962,6.822176703788622,6.822176703788622,1.9991581439971924,0.3378995433789954
3,size_only,Client 2,150,1403.001806640625,0.9995667338371277,4606473.5,3893078.25,-0.9995667338371277,6.060737330928454,6.060737330928454,1.9991334676742554,0.3424657534246575
3,size_only,Client 3,140,1225.4203369140625,0.9997732639312744,2320888.5,1997082.25,-0.9997732639312744,6.253401380327435,6.253401380327435,1.9995465278625488,0.319634703196347
4,size_only,Client 1,148,1303.7710693359375,0.9991092681884766,3981985.25,3237929.5,-0.9991092681884766,7.658223437054123,7.658223437054123,1.9982185363769531,0.3378995433789954
4,size_only,Client 2,150,1312.6415283203125,0.9989365935325623,4603845.0,3890601.75,-0.9989365935325623,7.775257003922037,7.775257003922037,1.9978731870651245,0.3424657534246575
4,size_only,Client 3,140,1104.5896240234374,0.9992262721061707,2318867.25,1995556.0,-0.9992262721061707,7.121883431305579,7.121883431305579,1.9984525442123413,0.319634703196347
5,size_only,Client 1,148,1221.33486328125,0.9986136555671692,3978520.5,3235552.0,-0.9986136555671692,7.287801935165175,7.287801935165175,1.9972273111343384,0.3378995433789954
5,size_only,Client 2,150,1255.3586669921874,0.997546374797821,4597834.5,3884891.75,-0.997546374797821,6.944049874911188,6.944049874911188,1.995092749595642,0.3424657534246575
5,size_only,Client 3,140,1044.2361938476563,0.9986791610717773,2316945.75,1994106.25,-0.9986791610717773,5.342647791822221,5.342647791822221,1.9973583221435547,0.319634703196347
6,size_only,Client 1,148,1153.1290161132813,0.9974458813667297,3970669.0,3230047.0,-0.9974458813667297,6.594667485586058,6.594667485586058,1.9948917627334595,0.3378995433789954
6,size_only,Client 2,150,1169.11201171875,0.9952705502510071,4589705.0,3876408.0,-0.9952705502510071,5.917153153829851,5.917153153829851,1.9905411005020142,0.3424657534246575
6,size_only,Client 3,140,968.2703979492187,0.9974505305290222,2312704.75,1990867.375,-0.9974505305290222,4.8348406082961555,4.8348406082961555,1.9949010610580444,0.319634703196347
7,size_only,Client 1,148,1031.833544921875,0.9953164458274841,3957871.75,3220483.0,-0.9953164458274841,5.749735737405059,5.749735737405059,1.9906328916549683,0.3378995433789954
7,size_only,Client 2,150,1039.1481689453126,0.9917797446250916,4573966.5,3861778.0,-0.9917797446250916,6.792039221781267,6.792039221781267,1.983559489250183,0.3424657534246575
7,size_only,Client 3,140,879.1058349609375,0.9946675896644592,2303437.75,1983770.0,-0.9946675896644592,4.220408253878281,4.220408253878281,1.9893351793289185,0.319634703196347
8,size_only,Client 1,148,955.7084838867188,0.9925779104232788,3941378.25,3208414.25,-0.9925779104232788,5.480443840840632,5.480443840840632,1.9851558208465576,0.3378995433789954
8,size_only,Client 2,150,944.1162475585937,0.9845048785209656,4545230.5,3833469.0,-0.9845048785209656,6.013326585003645,6.013326585003645,1.9690097570419312,0.3424657534246575
8,size_only,Client 3,140,790.113232421875,0.991363525390625,2291759.0,1974913.125,-0.991363525390625,4.201964807332435,4.201964807332435,1.98272705078125,0.319634703196347
9,size_only,Client 1,148,851.1963256835937,0.9878454804420471,3909271.5,3185994.75,-0.9878454804420471,4.626113778113199,4.626113778113199,1.9756909608840942,0.3378995433789954
9,size_only,Client 2,150,875.6343017578125,0.9758895039558411,4501849.0,3795788.25,-0.9758895039558411,5.608797992905299,5.608797992905299,1.9517790079116821,0.3424657534246575
9,size_only,Client 3,140,726.3816650390625,0.9852818250656128,2274932.75,1960894.875,-0.9852818250656128,4.453396069075546,4.453396069075546,1.9705636501312256,0.319634703196347
10,size_only,Client 1,148,749.83828125,0.9823974967002869,3873034.75,3160343.0,-0.9823974967002869,4.491357218149243,4.491357218149243,1.9647949934005737,0.3378995433789954
10,size_only,Client 2,150,757.5885498046875,0.964524507522583,4441413.5,3744773.0,-0.964524507522583,5.119120878047175,5.119120878047175,1.929049015045166,0.3424657534246575
10,size_only,Client 3,140,631.3685302734375,0.9754807353019714,2248472.5,1939308.5,-0.9754807353019714,4.774673129947417,4.774673129947417,1.9509614706039429,0.319634703196347
11,size_only,Client 1,148,655.8082275390625,0.9719662666320801,3814070.75,3115682.0,-0.9719662666320801,4.202133521899047,4.202133521899047,1.9439325332641602,0.3378995433789954
11,size_only,Client 2,150,645.6557983398437,0.9493778347969055,4379844.5,3685399.25,-0.9493778347969055,5.325143862154803,5.325143862154803,1.898755669593811,0.3424657534246575
11,size_only,Client 3,140,537.6159606933594,0.9614331722259521,2211732.25,1909027.75,-0.9614331722259521,5.385182894012942,5.385182894012942,1.9228663444519043,0.319634703196347
12,size_only,Client 1,148,580.723974609375,0.9582545757293701,3743471.75,3061375.25,-0.9582545757293701,4.9119019317372254,4.9119019317372254,1.9165091514587402,0.3378995433789954
12,size_only,Client 2,150,558.9437255859375,0.9259398579597473,4284548.0,3595269.0,-0.9259398579597473,4.90465127887791,4.90465127887791,1.8518797159194946,0.3424657534246575
12,size_only,Client 3,140,467.11272583007815,0.9443843364715576,2157439.25,1866808.625,-0.9443843364715576,5.927222588691437,5.927222588691437,1.8887686729431152,0.319634703196347
13,size_only,Client 1,148,468.68359375,0.9422193765640259,3679687.75,3004003.0,-0.9422193765640259,5.934888428450679,5.934888428450679,1.8844387531280518,0.3378995433789954
13,size_only,Client 2,150,475.7978881835937,0.8978636860847473,4176216.25,3489030.0,-0.8978636860847473,5.863812336842236,5.863812336842236,1.7957273721694946,0.3424657534246575
13,size_only,Client 3,140,358.4820861816406,0.9142894744873047,2070292.375,1795935.375,-0.9142894744873047,5.5920035370099335,5.5920035370099335,1.8285789489746094,0.319634703196347
14,size_only,Client 1,148,374.0875549316406,0.9097815155982971,3517990.5,2876962.75,-0.9097815155982971,4.903327413768258,4.903327413768258,1.8195630311965942,0.3378995433789954
14,size_only,Client 2,150,382.7703491210938,0.8501283526420593,3997353.0,3312396.75,-0.8501283526420593,5.870366714686116,5.870366714686116,1.7002567052841187,0.3424657534246575
14,size_only,Client 3,140,294.6939697265625,0.8881039023399353,2038460.0,1762180.125,-0.8881039023399353,7.23953285747056,7.23953285747056,1.7762078046798706,0.319634703196347
15,size_only,Client 1,148,285.76015014648436,0.8708819150924683,3348792.0,2732848.5,-0.8708819150924683,4.654480532049282,4.654480532049282,1.7417638301849365,0.3378995433789954
15,size_only,Client 2,150,291.3820068359375,0.8162751793861389,3889158.0,3194153.25,-0.8162751793861389,5.8951990608095155,5.8951990608095155,1.6325503587722778,0.3424657534246575
15,size_only,Client 3,140,192.69667053222656,0.8287977576255798,1922172.625,1657228.25,-0.8287977576255798,8.697848389481715,8.697848389481715,1.6575955152511597,0.319634703196347
16,size_only,Client 1,148,229.02779846191407,0.8097591400146484,3189004.5,2578165.5,-0.8097591400146484,6.245823560009305,6.245823560009305,1.6195182800292969,0.3378995433789954
16,size_only,Client 2,150,212.35132446289063,0.7592583894729614,3686183.5,3004010.25,-0.7592583894729614,7.162055858599182,7.162055858599182,1.5185167789459229,0.3424657534246575
16,size_only,Client 3,140,166.67232360839844,0.7546513676643372,1797086.875,1538638.875,-0.7546513676643372,8.04717938888929,8.04717938888929,1.5093027353286743,0.319634703196347
17,size_only,Client 1,148,149.77078094482422,0.7376046180725098,2935418.5,2354239.25,-0.7376046180725098,6.320215279492127,6.320215279492127,1.4752092361450195,0.3378995433789954
17,size_only,Client 2,150,142.5219955444336,0.6682135462760925,3386093.5,2678878.25,-0.6682135462760925,8.15115952629804,8.15115952629804,1.336427092552185,0.3424657534246575
17,size_only,Client 3,140,103.6285171508789,0.6449572443962097,1587900.375,1333521.875,-0.6265047788619995,9.228381410578168,9.228381410578168,1.2714619636535645,0.319634703196347
18,size_only,Client 1,148,100.56470489501953,0.6133450865745544,2522839.0,1976992.875,-0.5963611602783203,5.500677325471967,5.500677325471967,1.2097063064575195,0.3378995433789954
18,size_only,Client 2,150,96.89035491943359,0.556823194026947,3040731.0,2303628.5,-0.555182695388794,6.456647441525864,6.456647441525864,1.1120059490203857,0.3424657534246575
18,size_only,Client 3,140,53.47611503601074,0.5234731435775757,1338882.75,1091430.875,-0.4493805468082428,8.002617300196484,8.002617300196484,0.9728536605834961,0.319634703196347
19,size_only,Client 1,148,67.46263885498047,0.5272437930107117,2212869.25,1691125.5,-0.4676353633403778,5.740116297951303,5.740116297951303,0.9948791265487671,0.3378995433789954
19,size_only,Client 2,150,61.06312866210938,0.4423949718475342,2644547.0,1900376.375,-0.4213418960571289,6.043122244300239,6.043122244300239,0.8637368679046631,0.3424657534246575
19,size_only,Client 3,140,42.682913589477536,0.4536553919315338,1046101.75,857755.6875,-0.21065743267536163,7.511409608073,7.511409608073,0.6643128395080566,0.319634703196347
20,size_only,Client 1,148,39.1915340423584,0.4253824055194855,1908464.75,1342550.25,-0.31811895966529846,5.219117570774539,5.219117570774539,0.7435013651847839,0.3378995433789954
20,size_only,Client 2,150,36.044678115844725,0.3828427195549011,2344202.75,1647030.375,-0.2626635730266571,5.971892881601902,5.971892881601902,0.6455062627792358,0.3424657534246575
20,size_only,Client 3,140,36.32863998413086,0.37159472703933716,819287.5,648359.5625,-0.059667058289051056,8.223326367845052,8.223326367845052,0.4312617778778076,0.319634703196347
21,size_only,Client 1,148,42.28862075805664,0.3867725431919098,1640579.875,1172143.375,-0.12521247565746307,4.949540665747662,4.949540665747662,0.5119850039482117,0.3378995433789954
21,size_only,Client 2,150,42.372216033935544,0.3877270817756653,2060540.875,1509535.0,-0.07458164542913437,5.049062866523493,5.049062866523493,0.46230873465538025,0.3424657534246575
21,size_only,Client 3,140,35.79535675048828,0.4397844672203064,792246.4375,636244.875,0.11847957968711853,6.083462371273184,6.083462371273184,0.32130488753318787,0.319634703196347
22,size_only,Client 1,148,23.321335220336913,0.40023326873779297,1622791.375,1197311.5,-0.07125768810510635,4.55480411356929,4.55480411356929,0.4714909493923187,0.3378995433789954
22,size_only,Client 2,150,32.8319507598877,0.3870387375354767,2093703.125,1500897.875,0.012045560404658318,4.734753783773072,4.734753783773072,0.3749931752681732,0.3424657534246575
