round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.4,0.75,12.915946570628485,7.350131685571627,False,True,False,,,,,,,,,,,0.9999827146530151,148,1590.8580078125,13.033866944639296,13.033866944639296,1.9999654293060303,0.9999911785125732,150,1616.7021728515624,12.964246313896492,12.964246313896492,1.9999823570251465,0.9999985098838806,140,1377.5969970703125,13.256413958385922,13.256413958385922,1.9999970197677612,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.99999505,3907337.2,2983917.5,-0.99999505,0.35127905,-1.3990890979766846,fedyogi,1.0,0.4,0.75,6.179640692459376,4.574504513117965,False,True,True,,,,,,,,,,,0.9999551177024841,148,1539.09306640625,6.5977548659618135,6.5977548659618135,1.9999102354049683,0.9999513030052185,150,1559.534619140625,6.442677834017504,6.442677834017504,1.999902606010437,0.9999901652336121,140,1313.7612548828124,6.597589161138793,6.597589161138793,1.9999803304672241,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.99993795,3906663.0,2983574.0,-0.99993795,0.35121843,-1.398261308670044,fedyogi,1.0,0.4,0.75,3.2308373249713247,1.9272683071316736,False,True,True,,,,,,,,,,,0.9998924136161804,148,1471.5984619140625,4.027920268080716,4.027920268080716,1.9997848272323608,0.9998939633369446,150,1499.01650390625,4.524179488891695,4.524179488891695,1.9997879266738892,0.9999549388885498,140,1273.535009765625,3.254786361694847,3.254786361694847,1.9999098777770996,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.99981844,3905591.8,2982958.8,-0.99981844,0.3511221,-1.3969461917877197,fedyogi,1.0,0.4,0.75,3.802759022459754,2.345646094790153,False,True,True,,,,,,,,,,,0.9997429847717285,148,1418.69150390625,5.177736901769187,5.177736901769187,1.999485969543457,0.9997382760047913,150,1434.2360595703126,4.855767688721368,4.855767688721368,1.9994765520095825,0.9998622536659241,140,1206.05224609375,3.138740161838652,3.138740161838652,1.9997245073318481,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9996226,3904398.2,2982132.8,-0.9996226,0.35101482,-1.3954815864562988,fedyogi,1.0,0.4,0.75,3.8465173606834218,2.4603771190581636,False,True,True,,,,,,,,,,,0.9995265603065491,148,1351.2520263671875,4.907953647033388,4.907953647033388,1.9990531206130981,0.9992581605911255,150,1379.714013671875,5.1742020564324696,5.1742020564324696,1.998516321182251,0.9995925426483154,140,1164.131298828125,3.9814885699977207,3.9814885699977207,1.9991850852966309,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.99933296,3903090.0,2981067.0,-0.99933296,0.35089722,-1.393876314163208,fedyogi,1.0,0.4,0.75,4.315842779440554,2.7916685039204983,False,True,True,,,,,,,,,,,0.9992149472236633,148,1296.149951171875,5.111148705996004,5.111148705996004,1.9984298944473267,0.9986612200737,150,1298.598681640625,6.236574118490113,6.236574118490113,1.9973224401474,0.9991698861122131,140,1092.3456909179688,3.6848266182207516,3.6848266182207516,1.9983397722244263,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9988658,3900961.0,2979350.5,-0.9988658,0.3507058,-1.391265630722046,fedyogi,1.0,0.4,0.75,4.283317108378962,2.765601699408861,False,True,True,,,,,,,,,,,0.9987141489982605,148,1224.4435791015626,5.0662656383359925,5.0662656383359925,1.997428297996521,0.9977616667747498,150,1248.2213134765625,6.265184029961857,6.265184029961857,1.9955233335494995,0.9986527562141418,140,1060.380419921875,3.7146459087383117,3.7146459087383117,1.9973055124282837,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.99812025,3897707.0,2976674.8,-0.99812025,0.35041326,-1.3872778415679932,fedyogi,1.0,0.4,0.75,4.903030036803403,3.1880679250454262,False,True,True,,,,,,,,,,,0.9979613423347473,148,1143.0421264648437,5.996079674971054,5.996079674971054,1.9959226846694946,0.9958350658416748,150,1181.395458984375,6.993819839786645,6.993819839786645,1.9916701316833496,0.9974985122680664,140,969.6484741210937,3.9007788903243523,3.9007788903243523,1.9949970245361328,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.9968713,3892276.2,2972188.0,-0.9968713,0.349925,-1.3806300163269043,fedyogi,1.0,0.4,0.75,5.46764967362958,3.448552163462604,False,True,True,,,,,,,,,,,0.996523380279541,148,1079.5691650390625,5.795056060127589,5.795056060127589,1.993046760559082,0.9947376251220703,150,1095.1328247070312,8.36008957236931,8.36008957236931,1.9894752502441406,0.9959479570388794,140,945.7687744140625,4.309623020274225,4.309623020274225,1.9918959140777588,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.9949573,3883694.5,2965306.0,-0.9949573,0.34915352,-1.3701438903808594,fedyogi,1.0,0.4,0.75,5.735420937354906,3.4067745256861004,False,True,True,,,,,,,,,,,0.9953818321228027,148,1019.2132568359375,6.058405818651784,6.058405818651784,1.9907636642456055,0.9920676350593567,150,1015.8278442382813,8.79888278595306,8.79888278595306,1.9841352701187134,0.9939955472946167,140,885.1794067382813,4.69476925149251,4.69476925149251,1.9879910945892334,0.3378995433789954,0.3424657534246575,0.319634703196347
