round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.006,13.034546861055594,0.36843943109190064,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.006,12.821268351141184,0.5494345616343945,False,0.9999120831489563,148,1533.5348876953126,12.926495379966525,12.926495379966525,1.9998241662979126,0.9999372363090515,150,1547.4331787109375,12.785860349119666,12.785860349119666,1.999874472618103,0.9999832510948181,140,1312.66767578125,13.196802155895506,13.196802155895506,1.9999665021896362,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.006,12.496035083985152,0.6608559981563542,False,0.9998786449432373,148,1515.7922607421874,12.606351407605093,12.606351407605093,1.9997572898864746,0.9998886585235596,150,1548.3820556640626,12.38727094455552,12.38727094455552,1.9997773170471191,0.9999771118164062,140,1293.0529296875,13.002539437662431,13.002539437662431,1.9999542236328125,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.99999976,3907389.2,2983943.8,-0.99999976,0.35128373,-1.3991529941558838,fedyogi,1.0,0.006,12.244210315205843,0.726396608628247,False,0.9998492002487183,148,1497.8867431640624,12.311810325958058,12.311810325958058,1.9996984004974365,0.9998801350593567,150,1516.97138671875,12.19476987488696,12.19476987488696,1.9997602701187134,0.9999587535858154,140,1297.753076171875,12.815919302683945,12.815919302683945,1.9999175071716309,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9999986,3907375.2,2983937.0,-0.9999986,0.35128245,-1.3991360664367676,fedyogi,1.0,0.006,12.176151053154872,0.768895085469112,False,0.9998019337654114,148,1480.478662109375,12.304131101261559,12.304131101261559,1.9996038675308228,0.999832272529602,150,1489.9813232421875,12.363845288076053,12.363845288076053,1.999664545059204,0.9998984932899475,140,1265.426513671875,12.629422334439923,12.629422334439923,1.999796986579895,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9999943,3907316.5,2983908.8,-0.9999943,0.35127717,-1.3990638256072998,fedyogi,1.0,0.006,12.764673528434521,0.8061979750410586,False,0.999786376953125,148,1441.5222900390625,12.835436223823953,12.835436223823953,1.99957275390625,0.9997878074645996,150,1471.5567626953125,13.282484312139605,13.282484312139605,1.9995756149291992,0.9998424053192139,140,1253.675244140625,12.936463086477962,12.936463086477962,1.9996848106384277,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9999808,3907136.0,2983819.8,-0.9999808,0.35126096,-1.3988420963287354,fedyogi,1.0,0.006,13.75826509828607,0.8314812205247579,False,0.9997372031211853,148,1430.66689453125,14.017661693603607,14.017661693603607,1.9994744062423706,0.9997216463088989,150,1446.4464111328125,14.505288031939479,14.505288031939479,1.9994432926177979,0.999782145023346,140,1249.97724609375,13.591392197801875,13.591392197801875,1.999564290046692,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.9999439,3906685.5,2983588.2,-0.9999439,0.35122046,-1.3982889652252197,fedyogi,1.0,0.006,15.322690795674834,0.8495747387010789,False,0.9996849894523621,148,1422.4619873046875,16.03245827719623,16.03245827719623,1.9993699789047241,0.9995846748352051,150,1446.2538818359376,16.280023258409404,16.280023258409404,1.9991693496704102,0.9996851682662964,140,1212.50068359375,14.470856533405792,14.470856533405792,1.9993703365325928,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.99985427,3905734.5,2983070.0,-0.99985427,0.35113496,-1.3971214294433594,fedyogi,1.0,0.006,17.669294509696467,0.8608183687731328,False,0.9996637105941772,148,1389.3710205078125,18.318579677653002,18.318579677653002,1.9993274211883545,0.9994375109672546,150,1425.152197265625,19.020869515024717,19.020869515024717,1.9988750219345093,0.9995455145835876,140,1207.4621826171874,16.43217199851333,16.43217199851333,1.9990910291671753,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.9996418,3903786.8,2981939.8,-0.9996418,0.35095984,-1.394731044769287,fedyogi,1.0,0.006,20.521762904938946,0.860749050134984,False,0.9995635151863098,148,1370.2063232421874,21.54378898765364,21.54378898765364,1.9991270303726196,0.9992722868919373,150,1375.908056640625,22.240867358190883,22.240867358190883,1.9985445737838745,0.99937504529953,140,1169.4121337890624,18.541179578087245,18.541179578087245,1.99875009059906,0.3378995433789954,0.3424657534246575,0.319634703196347
11,size_only,0.0005,20,0.99917984,3900035.0,2979640.5,-0.99917984,0.35062256,-1.3901305198669434,fedyogi,1.0,0.006,23.525088381097042,0.8568165104389056,False,0.9995051026344299,148,1358.7439453125,24.780740619904815,24.780740619904815,1.9990102052688599,0.9991390705108643,150,1377.7025634765625,25.888830315755644,25.888830315755644,1.9982781410217285,0.9991894960403442,140,1182.9803955078125,20.627148196660965,20.627148196660965,1.9983789920806885,0.3378995433789954,0.3424657534246575,0.319634703196347
