round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,size_only,Client 1,148,1553.1192138671875,0.9999370574951172,3987416.5,3241793.75,-0.9999370574951172,13.109766845152377,13.109766845152377,1.9998741149902344,0.3378995433789954
1,size_only,Client 2,150,1569.96220703125,0.9999568462371826,4608771.0,3894918.0,-0.9999568462371826,12.963841657728189,12.963841657728189,1.9999136924743652,0.3424657534246575
1,size_only,Client 3,140,1304.350146484375,0.9999964833259583,2321849.5,1997768.25,-0.9999964833259583,13.461358610088878,13.461358610088878,1.9999929666519165,0.319634703196347
2,size_only,Client 1,148,1394.9843017578125,0.9995568990707397,3984579.25,3239845.5,-0.9995568990707397,22.9010331068604,22.9010331068604,1.9991137981414795,0.3378995433789954
2,size_only,Client 2,150,1410.8261962890624,0.9995779991149902,4606820.0,3893280.0,-0.9995779991149902,23.92229258470013,23.92229258470013,1.9991559982299805,0.3424657534246575
2,size_only,Client 3,140,1187.359375,0.9996711015701294,2320439.25,1996774.0,-0.9996711015701294,19.62258890840239,19.62258890840239,1.9993422031402588,0.319634703196347
3,size_only,Client 1,148,1186.61416015625,0.9980360269546509,3974860.25,3232667.25,-0.9980360269546509,79.71018739349392,79.71018739349392,1.9960720539093018,0.3378995433789954
3,size_only,Client 2,150,1220.511669921875,0.9959173798561096,4594111.5,3879954.5,-0.9959173798561096,84.35758102980749,84.35758102980749,1.9918347597122192,0.3424657534246575
3,size_only,Client 3,140,1009.3556274414062,0.9968370795249939,2310288.0,1989061.75,-0.9968370795249939,73.86813896603287,73.86813896603287,1.9936741590499878,0.319634703196347
4,size_only,Client 1,148,945.1993041992188,0.9910563230514526,3932217.75,3201419.75,-0.9910563230514526,229.24610294135906,229.24610294135906,1.9821126461029053,0.3378995433789954
4,size_only,Client 2,150,939.6904541015625,0.9829416871070862,4534788.5,3826083.75,-0.9829416871070862,230.9999605111514,230.9999605111514,1.9658833742141724,0.3424657534246575
4,size_only,Client 3,140,803.7362670898438,0.9814167022705078,2270478.5,1955949.125,-0.9814167022705078,207.67384107569066,207.67384107569066,1.9628334045410156,0.319634703196347
5,size_only,Client 1,148,674.5629760742188,0.953948974609375,3735419.75,3045746.25,-0.953948974609375,473.9943188944961,473.9943188944961,1.90789794921875,0.3378995433789954
5,size_only,Client 2,150,647.9594970703125,0.9302268028259277,4318601.0,3619102.0,-0.9302268028259277,481.5598978350419,481.5598978350419,1.8604536056518555,0.3424657534246575
5,size_only,Client 3,140,559.06572265625,0.9051720499992371,2122375.75,1820424.375,-0.9051720499992371,479.36299544382086,479.36299544382086,1.8103440999984741,0.319634703196347
6,size_only,Client 1,148,398.33746948242185,0.8072828650474548,3196223.0,2559160.5,-0.8072828650474548,894.6466348780548,894.6466348780548,1.6145657300949097,0.3378995433789954
6,size_only,Client 2,150,388.2046691894531,0.7446715831756592,3721874.5,2975826.5,-0.7379968762397766,848.4653209177358,848.4653209177358,1.482668399810791,0.3424657534246575
6,size_only,Client 3,140,347.5896789550781,0.8283711671829224,1761928.5,1495965.875,-0.6016890406608582,854.2193472800427,854.2193472800427,1.4300601482391357,0.319634703196347
7,size_only,Client 1,148,211.77412109375,0.5167459845542908,2109519.75,1513440.125,-0.4227731227874756,1359.789250208775,1359.789250208775,0.9395191073417664,0.3378995433789954
7,size_only,Client 2,150,204.63365478515624,0.5379145741462708,2754663.5,2025474.125,-0.308467298746109,1271.0070487372598,1271.0070487372598,0.8463819026947021,0.3424657534246575
7,size_only,Client 3,140,206.19632873535156,0.7882281541824341,1397650.25,1122148.375,-0.1774796098470688,1294.4429259876263,1294.4429259876263,0.9657077789306641,0.319634703196347
8,size_only,Client 1,148,140.99470977783204,0.8441357612609863,2057461.125,1650235.5,0.3021661341190338,1974.341345350781,1974.341345350781,0.5419696569442749,0.3378995433789954
