round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.001,200.38196263287065,200.00007479602243,False,0.9998933672904968,148,1497.2536376953126,12.420885012431889,12.420885012431889,1.9997867345809937,0.999865710735321,150,1523.0430419921875,12.336142758770434,12.336142758770434,1.999731421470642,0.9999404549598694,140,1307.3888427734375,12.948582701019443,12.948582701019443,1.9998809099197388,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.001,200.3784399800664,200.00007567696713,False,0.9998549222946167,148,1495.062255859375,12.39214814556313,12.39214814556313,1.9997098445892334,0.9998483061790466,150,1527.98203125,12.38057401071906,12.38057401071906,1.9996966123580933,0.9999205470085144,140,1284.39638671875,12.797577847021461,12.797577847021461,1.9998410940170288,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,1.0,3907391.2,2983944.8,-1.0,0.3512839,-1.399155616760254,fedyogi,1.0,0.001,200.3779197540741,200.0000757638998,False,0.9998631477355957,148,1509.770947265625,12.399712020665545,12.399712020665545,1.9997262954711914,0.9998823404312134,150,1519.571728515625,12.336648824626257,12.336648824626257,1.9997646808624268,0.9999315738677979,140,1281.2910400390624,12.790519773617962,12.790519773617962,1.9998631477355957,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.9999999,3907390.8,2983944.5,-0.9999999,0.35128385,-1.3991549015045166,fedyogi,1.0,0.001,200.3759574117937,200.00007573254186,False,0.9998247027397156,148,1467.134619140625,12.380600989165837,12.380600989165837,1.9996494054794312,0.9998635649681091,150,1504.4504638671874,12.35589116432493,12.35589116432493,1.9997271299362183,0.9999392032623291,140,1297.5252197265625,12.694992260707192,12.694992260707192,1.9998784065246582,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.9999999,3907390.2,2983944.0,-0.9999999,0.35128382,-1.3991544246673584,fedyogi,1.0,0.001,200.37858453104187,200.00007557415248,False,0.9998458027839661,148,1474.1564208984375,12.463321348299004,12.463321348299004,1.9996916055679321,0.9998666644096375,150,1498.47578125,12.485149554561357,12.485149554561357,1.999733328819275,0.9999082088470459,140,1269.5853515625,12.713861887103795,12.713861887103795,1.9998164176940918,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.99999976,3907389.5,2983943.8,-0.99999976,0.35128373,-1.399153470993042,fedyogi,1.0,0.001,200.38083793432205,200.00007524215977,False,0.9998550415039062,148,1475.740625,12.48264416257565,12.48264416257565,1.9997100830078125,0.9998136758804321,150,1495.8953125,12.454681384694675,12.454681384694675,1.9996273517608643,0.9998934864997864,140,1280.299658203125,12.763687534973494,12.763687534973494,1.9997869729995728,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.99999964,3907388.5,2983943.2,-0.99999964,0.35128364,-1.3991520404815674,fedyogi,1.0,0.001,200.38287354177243,200.000074843381,False,0.9998260140419006,148,1475.1000732421876,12.469070434830687,12.469070434830687,1.9996520280838013,0.9998290538787842,150,1489.8811767578125,12.566001879915685,12.566001879915685,1.9996581077575684,0.9998892545700073,140,1268.2200927734375,12.704233442645965,12.704233442645965,1.9997785091400146,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,0.9999995,3907387.0,2983942.5,-0.9999995,0.35128352,-1.3991503715515137,fedyogi,1.0,0.001,200.38774496292794,200.0000741292572,False,0.999830961227417,148,1485.8951171875,12.639544311078952,12.639544311078952,1.999661922454834,0.9998021125793457,150,1496.0184814453125,12.6185467183026,12.6185467183026,1.9996042251586914,0.9998418092727661,140,1266.123779296875,12.802604072926004,12.802604072926004,1.9996836185455322,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,0.99999934,3907385.2,2983941.8,-0.99999934,0.35128337,-1.3991482257843018,fedyogi,1.0,0.001,200.3957562115061,200.0000733957641,False,0.9998446106910706,148,1462.5876220703126,12.75284619180831,12.75284619180831,1.9996892213821411,0.9998154640197754,150,1489.3395263671875,12.879799874864679,12.879799874864679,1.9996309280395508,0.9998295903205872,140,1265.3457275390624,12.781182119258519,12.781182119258519,1.9996591806411743,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,0.9999991,3907382.5,2983940.5,-0.9999991,0.3512831,-1.3991448879241943,fedyogi,1.0,0.001,200.3945511841822,200.00007244684326,False,0.999832272529602,148,1447.5330078125,12.802110807255799,12.802110807255799,1.999664545059204,0.9998030662536621,150,1473.602685546875,12.896253870537517,12.896253870537517,1.9996061325073242,0.9998450875282288,140,1299.401416015625,12.725304330654382,12.725304330654382,1.9996901750564575,0.3378995433789954,0.3424657534246575,0.319634703196347
