round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.2,1.0,12.915946570628485,2.0,True,True,False,,,,,,,,,,,0.9999827146530151,148,1590.8580078125,13.033866944639296,13.033866944639296,1.9999654293060303,0.9999911785125732,150,1616.7021728515624,12.964246313896492,12.964246313896492,1.9999823570251465,0.9999985098838806,140,1377.5969970703125,13.256413958385922,13.256413958385922,1.9999970197677612,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.2,1.0,11.11309800511394,2.0,True,True,True,,,,,,,,,,,0.9999696612358093,148,1561.549267578125,11.246860393653588,11.246860393653588,1.9999393224716187,0.9999698996543884,150,1582.5832763671874,11.176661738452983,11.176661738452983,1.9999397993087769,0.9999938607215881,140,1336.19072265625,11.54314636123947,11.54314636123947,1.9999877214431763,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,1.0,3907391.5,2983944.5,-1.0,0.35128394,-1.399155616760254,fedyogi,1.0,0.2,1.0,9.269157498924706,2.0,True,True,True,,,,,,,,,,,0.9999476075172424,148,1523.31494140625,9.45814033929069,9.45814033929069,1.9998952150344849,0.9999582171440125,150,1552.8781982421874,9.45302292573697,9.45302292573697,1.999916434288025,0.9999856948852539,140,1320.724560546875,9.682707747025985,9.682707747025985,1.9999713897705078,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.99999946,3907384.8,2983941.5,-0.99999946,0.3512833,-1.3991475105285645,fedyogi,1.0,0.2,1.0,7.576717226329395,2.0,True,True,True,,,,,,,,,,,0.9999078512191772,148,1500.3031494140625,8.007248098465189,8.007248098465189,1.9998157024383545,0.9999286532402039,150,1518.232177734375,7.824087975858373,7.824087975858373,1.9998573064804077,0.999973714351654,140,1278.6198486328126,7.925594611265576,7.925594611265576,1.999947428703308,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.99999416,3907319.8,2983909.5,-0.99999416,0.35127747,-1.3990676403045654,fedyogi,1.0,0.2,1.0,5.9093851864175555,2.0,True,True,True,,,,,,,,,,,0.999870777130127,148,1462.177880859375,6.384967154351049,6.384967154351049,1.999741554260254,0.9998443126678467,150,1490.175537109375,6.336056740927238,6.336056740927238,1.9996886253356934,0.9999383091926575,140,1260.2058349609374,6.397769606664152,6.397769606664152,1.999876618385315,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9999523,3906836.2,2983660.0,-0.9999523,0.35123402,-1.3984742164611816,fedyogi,1.0,0.2,1.0,4.786160281114205,2.0,True,True,True,,,,,,,,,,,0.999798595905304,148,1438.09189453125,5.328680973086592,5.328680973086592,1.999597191810608,0.999770998954773,150,1443.1762451171876,5.538852420582972,5.538852420582972,1.999541997909546,0.9998779296875,140,1215.246728515625,5.000877625782504,5.000877625782504,1.999755859375,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9996991,3904580.5,2982357.0,-0.9996991,0.3510312,-1.395705223083496,fedyogi,1.0,0.2,1.0,4.112267088059264,2.0,True,True,True,,,,,,,,,,,0.9996824860572815,148,1389.28916015625,4.85724673014656,4.85724673014656,1.999364972114563,0.9996107220649719,150,1421.8045166015625,5.231645155787121,5.231645155787121,1.9992214441299438,0.9998087286949158,140,1210.408837890625,4.0018269851929595,4.0018269851929595,1.9996174573898315,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.9989725,3900105.0,2979276.0,-0.9989725,0.35062885,-1.39021635055542,fedyogi,1.0,0.2,1.0,4.897905634861238,2.0,True,True,True,,,,,,,,,,,0.9994559288024902,148,1322.0166748046875,6.100336935924554,6.100336935924554,1.9989118576049805,0.9990594983100891,150,1367.034716796875,6.075337316771089,6.075337316771089,1.9981189966201782,0.9995238184928894,140,1124.3192138671875,3.99504775576288,3.99504775576288,1.9990476369857788,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.9976597,3893892.8,2974350.0,-0.9976597,0.35007036,-1.3826079368591309,fedyogi,1.0,0.2,1.0,6.4636472084164645,2.0,True,True,True,,,,,,,,,,,0.9989587068557739,148,1253.454150390625,7.166636853625315,7.166636853625315,1.9979174137115479,0.9983259439468384,150,1271.1884521484376,8.48833602637171,8.48833602637171,1.9966518878936768,0.9988991618156433,140,1103.219775390625,4.895397418085812,4.895397418085812,1.9977983236312866,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.9953771,3884061.5,2966186.2,-0.9953771,0.3491865,-1.3705921173095703,fedyogi,1.0,0.2,1.0,8.313184135652538,2.0,True,True,True,,,,,,,,,,,0.9983047842979431,148,1193.9370727539062,8.727166033100188,8.727166033100188,1.9966095685958862,0.9967862367630005,150,1196.952734375,10.936004916623643,10.936004916623643,1.993572473526001,0.9980475902557373,140,1042.9022705078125,6.417527530602687,6.417527530602687,1.9960951805114746,0.3378995433789954,0.3424657534246575,0.319634703196347
11,size_only,0.0005,20,0.9920203,3868550.5,2953804.2,-0.9920203,0.34779203,-1.3516957759857178,fedyogi,1.0,0.2,1.0,11.176026694782317,2.0,True,True,True,,,,,,,,,,,0.9974514842033386,148,1123.36123046875,11.903099383368476,11.903099383368476,1.9949029684066772,0.9952599406242371,150,1130.338232421875,13.215641247765552,13.215641247765552,1.9905198812484741,0.9968032836914062,140,968.0453735351563,9.143265543166596,9.143265543166596,1.9936065673828125,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.98683894,3844646.5,2934955.0,-0.98683894,0.34564298,-1.3227229118347168,fedyogi,1.0,0.2,1.0,14.111249772410956,2.0,True,True,True,,,,,,,,,,,0.9961000680923462,148,1038.6150756835937,14.05520173567692,14.05520173567692,1.9922001361846924,0.9929702281951904,150,1055.4021484375,16.792659313403018,16.792659313403018,1.9859404563903809,0.9948550462722778,140,881.7805908203125,12.210536976258473,12.210536976258473,1.9897100925445557,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.9783006,3806511.2,2904304.8,-0.9783006,0.34221455,-1.2768731117248535,fedyogi,1.0,0.2,1.0,16.080368901040867,2.0,True,True,True,,,,,,,,,,,0.9941532015800476,148,978.6270629882813,15.778315002140516,15.778315002140516,1.9883064031600952,0.9897136688232422,150,992.8469116210938,17.919053390027955,17.919053390027955,1.9794273376464844,0.9931207299232483,140,844.60625,15.207034244771076,15.207034244771076,1.9862414598464966,0.3378995433789954,0.3424657534246575,0.319634703196347
