round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,validation_preview_gca,Client 1,148,1566.158251953125,0.9999087452888489,3987421.5,3241735.25,-0.9999087452888489,13.202980828336942,13.202980828336942,1.9998174905776978,0.3378995433789954
1,validation_preview_gca,Client 2,150,1602.8050048828125,0.9999753832817078,4608825.5,3894989.5,-0.9999753832817078,12.958765266907944,12.958765266907944,1.9999507665634155,0.3424657534246575
1,validation_preview_gca,Client 3,140,1353.9193359375,0.9999959468841553,2321843.5,1997765.75,-0.9999959468841553,13.438986621784245,13.438986621784245,1.9999918937683105,0.319634703196347
2,validation_preview_gca,Client 1,148,1478.351611328125,0.9998394846916199,3986841.75,3241354.75,-0.9998394846916199,9.13261526627546,9.13261526627546,1.9996789693832397,0.3378995433789954
2,validation_preview_gca,Client 2,150,1488.7443115234375,0.9998233318328857,4607474.5,3894090.0,-0.9998233318328857,8.942295070730669,8.942295070730669,1.9996466636657715,0.3424657534246575
2,validation_preview_gca,Client 3,140,1282.495849609375,0.9999552965164185,2321647.0,1997633.75,-0.9999552965164185,9.23319910205128,9.23319910205128,1.999910593032837,0.319634703196347
3,validation_preview_gca,Client 1,148,1402.2240966796876,0.9995536804199219,3984796.5,3239923.75,-0.9995536804199219,7.3417929307988885,7.3417929307988885,1.9991073608398438,0.3378995433789954
3,validation_preview_gca,Client 2,150,1413.093408203125,0.999502956867218,4606105.0,3892815.25,-0.999502956867218,7.416008335108364,7.416008335108364,1.999005913734436,0.3424657534246575
3,validation_preview_gca,Client 3,140,1202.8211181640625,0.9996960163116455,2320547.25,1996842.0,-0.9996960163116455,7.0935855834639945,7.0935855834639945,1.999392032623291,0.319634703196347
4,validation_preview_gca,Client 1,148,1290.5282470703125,0.9992085695266724,3982549.0,3238296.0,-0.9992085695266724,8.260867099627639,8.260867099627639,1.9984171390533447,0.3378995433789954
4,validation_preview_gca,Client 2,150,1351.56640625,0.9990012645721436,4604155.0,3890869.5,-0.9990012645721436,7.675256158549649,7.675256158549649,1.998002529144287,0.3424657534246575
4,validation_preview_gca,Client 3,140,1134.2456787109375,0.9992539882659912,2318926.5,1995608.875,-0.9992539882659912,7.112773580901567,7.112773580901567,1.9985079765319824,0.319634703196347
5,validation_preview_gca,Client 1,148,1221.910791015625,0.9986346364021301,3978454.5,3235499.0,-0.9986346364021301,8.280008665542379,8.280008665542379,1.9972692728042603,0.3378995433789954
5,validation_preview_gca,Client 2,150,1246.1746826171875,0.9975330233573914,4598235.5,3885075.0,-0.9975330233573914,8.87718213209507,8.87718213209507,1.9950660467147827,0.3424657534246575
5,validation_preview_gca,Client 3,140,1043.446826171875,0.9985423684120178,2315992.0,1993523.5,-0.9985423684120178,8.884312278832803,8.884312278832803,1.9970847368240356,0.319634703196347
6,validation_preview_gca,Client 1,148,1132.1177734375,0.9974220395088196,3970974.25,3230058.0,-0.9974220395088196,10.113322936688988,10.113322936688988,1.9948440790176392,0.3378995433789954
6,validation_preview_gca,Client 2,150,1149.1790283203125,0.9949528574943542,4588627.5,3875234.5,-0.9949528574943542,10.562123334488897,10.562123334488897,1.9899057149887085,0.3424657534246575
6,validation_preview_gca,Client 3,140,952.2505493164062,0.9972577691078186,2312053.75,1990362.0,-0.9972577691078186,9.447354658888049,9.447354658888049,1.9945155382156372,0.319634703196347
7,validation_preview_gca,Client 1,148,1045.38056640625,0.9953439831733704,3956475.5,3220195.75,-0.9953439831733704,10.22364996385841,10.22364996385841,1.9906879663467407,0.3378995433789954
7,validation_preview_gca,Client 2,150,1045.1033569335937,0.9909124970436096,4570514.5,3858339.25,-0.9909124970436096,9.773823043900153,9.773823043900153,1.9818249940872192,0.3424657534246575
7,validation_preview_gca,Client 3,140,891.392431640625,0.993972659111023,2300098.25,1981466.875,-0.993972659111023,8.154429485795458,8.154429485795458,1.987945318222046,0.319634703196347
8,validation_preview_gca,Client 1,148,942.7209594726562,0.9929324984550476,3942629.25,3209576.25,-0.9929324984550476,9.199572991622336,9.199572991622336,1.9858649969100952,0.2878995433789954
8,validation_preview_gca,Client 2,150,956.1556640625,0.9853647947311401,4545971.5,3835600.75,-0.9853647947311401,10.407259391728056,10.407259391728056,1.9707295894622803,0.3424657534246575
8,validation_preview_gca,Client 3,140,806.67158203125,0.9905591607093811,2288238.0,1972600.875,-0.9905591607093811,7.329603014577857,7.329603014577857,1.9811183214187622,0.369634703196347
9,validation_preview_gca,Client 1,148,862.46845703125,0.9880724549293518,3910438.25,3186920.25,-0.9880724549293518,10.227547969637525,10.227547969637525,1.9761449098587036,0.2878995433789954
9,validation_preview_gca,Client 2,150,870.2506469726562,0.9747345447540283,4501137.5,3793079.5,-0.9747345447540283,9.498088060821633,9.498088060821633,1.9494690895080566,0.3424657534246575
9,validation_preview_gca,Client 3,140,718.5941772460938,0.9847317934036255,2268343.25,1957113.75,-0.9847317934036255,7.129875876946595,7.129875876946595,1.969463586807251,0.369634703196347
10,validation_preview_gca,Client 1,148,728.8863037109375,0.9814925193786621,3868127.5,3156622.0,-0.9814925193786621,8.757246462206036,8.757246462206036,1.9629850387573242,0.2878995433789954
10,validation_preview_gca,Client 2,150,763.19599609375,0.9636991620063782,4440982.5,3742711.25,-0.9636991620063782,8.912526730253862,8.912526730253862,1.9273983240127563,0.3424657534246575
10,validation_preview_gca,Client 3,140,653.3330322265625,0.9751363396644592,2242632.25,1935656.625,-0.9751363396644592,7.108835423614471,7.108835423614471,1.9502726793289185,0.369634703196347
11,validation_preview_gca,Client 1,148,650.2969604492188,0.9719153046607971,3814157.0,3115164.25,-0.9719153046607971,8.001571353484868,8.001571353484868,1.9438306093215942,0.2878995433789954
11,validation_preview_gca,Client 2,150,662.6359497070313,0.9475967288017273,4367230.0,3676149.0,-0.9475967288017273,9.040488047403334,9.040488047403334,1.8951934576034546,0.3424657534246575
11,validation_preview_gca,Client 3,140,557.4398315429687,0.9638925194740295,2210248.75,1909445.375,-0.9638925194740295,7.243871739557853,7.243871739557853,1.927785038948059,0.369634703196347
12,validation_preview_gca,Client 1,148,557.6652221679688,0.9573692679405212,3738047.0,3055532.5,-0.9573692679405212,8.32992977371196,8.32992977371196,1.9147385358810425,0.2878995433789954
12,validation_preview_gca,Client 2,150,561.4511474609375,0.9262849688529968,4288093.5,3598915.75,-0.9262849688529968,7.46007800430315,7.46007800430315,1.8525699377059937,0.3424657534246575
