round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.95214117,3698988.5,2816420.2,-0.95214117,0.332548,-1.1500599384307861,fedyogi,1.0,0.5,1.0,3.5876982293928057,2.983032889078885,False,True,True,0.958864688873291,148,590.802587890625,4.303837162095319,4.303837162095319,1.917729377746582,0.9340524077415466,150,604.469287109375,6.060876890632455,6.060876890632455,1.8681048154830933,0.9524335861206055,140,493.15020141601565,5.7176012145742945,5.7176012145742945,1.904867172241211,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.930276,3617280.8,2746697.5,-0.930276,0.32520226,-1.0561227798461914,fedyogi,1.0,0.5,1.0,4.115981943067267,3.5138150374151156,False,True,True,0.9398775696754456,148,488.5991149902344,4.567396585808459,4.567396585808459,1.8797551393508911,0.9015550017356873,150,507.5900573730469,6.781927571095442,6.781927571095442,1.8031100034713745,0.9306432008743286,140,410.40618896484375,6.26306964042709,6.26306964042709,1.8612864017486572,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.8996356,3514178.8,2654956.0,-0.8996356,0.31593314,-0.940583348274231,fedyogi,1.0,0.5,1.0,5.092689353829214,3.913409533341892,False,True,True,0.9114041328430176,148,426.5183532714844,4.841149840478503,4.841149840478503,1.8228082656860352,0.8695879578590393,150,398.5761291503906,7.914062583625841,7.914062583625841,1.7391759157180786,0.9031132459640503,140,318.8651123046875,6.2231441192463715,6.2231441192463715,1.8062264919281006,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.85695195,3402130.0,2544428.8,-0.85695195,0.30585968,-0.8188060522079468,fedyogi,1.0,0.5,1.0,4.50742336346915,3.5290584875107966,False,True,True,0.8832827210426331,148,295.69452209472655,4.813550837560829,4.813550837560829,1.7665654420852661,0.8246858716011047,150,303.54279174804685,5.683982990972833,5.683982990972833,1.6493717432022095,0.8663374185562134,140,238.8578308105469,6.430533385934952,6.430533385934952,1.7326748371124268,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.7884732,3196781.8,2357621.5,-0.7884732,0.2873984,-0.6058707237243652,fedyogi,1.0,0.5,1.0,4.286161238253808,3.167062013066693,False,True,True,0.8175479173660278,148,223.22234802246095,4.997336354930731,4.997336354930731,1.6350958347320557,0.7588381171226501,150,236.28306884765624,4.585418750604242,4.585418750604242,1.5176762342453003,0.7847378253936768,140,171.74393310546876,6.196752067442084,6.196752067442084,1.5694756507873535,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.6832962,2921047.2,2083490.1,-0.6832962,0.26260918,-0.3407931327819824,fedyogi,1.0,0.5,1.0,4.586444537592704,3.3562464104935166,False,True,True,0.7479454874992371,148,163.46070251464843,6.542980764675551,6.542980764675551,1.4958909749984741,0.6562099456787109,150,170.27874145507812,4.50159672617155,4.50159672617155,1.3124198913574219,0.6814078688621521,140,116.77669830322266,5.440021019913951,5.440021019913951,1.356436014175415,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.57875127,2677429.5,1815585.2,-0.5679052,0.24070737,-0.12647271156311035,fedyogi,1.0,0.5,1.0,4.381046865317857,3.034227903193967,False,True,True,0.6384356617927551,148,110.3637908935547,4.701590798125011,4.701590798125011,1.273042917251587,0.5704004168510437,150,108.77201538085937,5.880118046960764,5.880118046960764,1.1408008337020874,0.6261700391769409,140,69.204052734375,5.606015321217802,5.606015321217802,1.1994801759719849,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,0.45834264,2347643.2,1477680.1,-0.41189343,0.2110588,0.13393843173980713,fedyogi,1.0,0.5,1.0,4.536246131280812,2.9127537069305096,False,True,True,0.5158349871635437,148,89.03572006225586,5.331004795625795,5.331004795625795,0.9993284344673157,0.4716198146343231,150,71.70671691894532,5.526612632344242,5.526612632344242,0.8846712112426758,0.46324703097343445,140,47.45133819580078,7.454312212164616,7.454312212164616,0.8803982734680176,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,0.37396124,2072737.9,1242978.2,-0.23934707,0.18634413,0.3248918056488037,fedyogi,1.0,0.5,1.0,3.73586814162173,1.7914871800355354,False,True,True,0.5036075711250305,148,53.28871078491211,4.6412161632442,4.6412161632442,0.8292185664176941,0.41997021436691284,150,42.06143302917481,5.014089270272758,5.014089270272758,0.6412011384963989,0.4081449806690216,140,38.75956993103027,5.721874673677242,5.721874673677242,0.5808707475662231,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,0.33592197,1886467.6,1106756.0,-0.07407546,0.169598,0.4407792091369629,fedyogi,1.0,0.5,1.0,3.782595029189245,2.601464099028699,False,True,True,0.41756385564804077,148,42.02464752197265,5.4205794922863175,5.4205794922863175,0.5446193218231201,0.40718764066696167,150,34.8134651184082,4.601942285802949,4.601942285802949,0.48177334666252136,0.3907770812511444,140,48.1278881072998,5.165090217128008,5.165090217128008,0.4022408127784729,0.3378995433789954,0.3424657534246575,0.319634703196347
