round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,mas_validation_guided_candidate,0.0005,20,0.9999999,3907390.2,2983944.5,-0.9999999,0.35128382,-1.3991544246673584,fedyogi,0.5,0.25,1.0,13.04306230936836,5.3779733792124,False,True,False,candidate_002_lr0p5_ep+0,candidate_002_lr0p5_ep+0,accepted_llm_near_best,1.0256520698367317,error_compensation,60,0.02742120905304446,0.001,0.01,0.8,0.9999087452888489,148,1566.158251953125,13.202980828336942,13.202980828336942,1.9998174905776978,0.9999753832817078,150,1602.8050048828125,12.958765266907944,12.958765266907944,1.9999507665634155,0.9999959468841553,140,1353.9193359375,13.438986621784245,13.438986621784245,1.9999918937683105,0.33331623936243054,0.3333384529147002,0.3333453077228693
2,mas_validation_guided_candidate,0.0005,20,0.9998361,3905248.8,2982924.2,-0.9998361,0.3510913,-1.3965251445770264,fedyogi,1.0,0.5,1.0,8.70325748920252,8.332230170035501,False,True,True,size_anchor,candidate_013,fallback_conservative_epsilon,1.0284543550489569,size_anchor,60,0.02742120905304446,0.001,0.01,0.8,0.9998157024383545,148,1460.6353759765625,9.06428808355534,9.06428808355534,1.999631404876709,0.9998432993888855,150,1494.7147216796875,8.958624383111864,8.958624383111864,1.999686598777771,0.99993896484375,140,1280.93017578125,8.923304272530329,8.923304272530329,1.9998779296875,0.3378995433789954,0.3424657534246575,0.319634703196347
3,mas_validation_guided_candidate,0.0005,20,0.9987428,3894464.8,2977016.0,-0.9987428,0.35012177,-1.383307933807373,fedyogi,0.5,0.25,1.0,5.1503495982037375,2.3230904814761466,False,True,True,candidate_012_lr0p5_ep+0,candidate_012_lr0p5_ep+0,accepted_llm_near_best,1.0214597342673404,local_grid,60,0.031735159817351644,0.001,0.01,0.8,0.9994065165519714,148,1389.147021484375,5.774901608589228,5.774901608589228,1.9988130331039429,0.9996153116226196,150,1412.2357421875,5.905566292851975,5.905566292851975,1.9992306232452393,0.9996470212936401,140,1190.03310546875,4.978671713206937,4.978671713206937,1.9992940425872803,0.3333333333333333,0.35833333333333334,0.3083333333333333
4,mas_validation_guided_candidate,0.0005,20,0.99598366,3878351.5,2965751.0,-0.99598366,0.34867316,-1.3636269569396973,fedyogi,0.5,0.25,1.0,7.889688702701598,2.9013710429486776,False,True,True,candidate_011_lr0p5_ep+0,candidate_011_lr0p5_ep+0,accepted_llm_near_best,1.0195293126513776,local_grid,60,0.050000000000000044,0.001,0.01,0.8,0.9990434050559998,148,1318.25078125,8.653204406163123,8.653204406163123,1.9980868101119995,0.9989389181137085,150,1330.063720703125,8.858847369607236,8.858847369607236,1.997877836227417,0.9990102052688599,140,1130.0220458984375,7.190679593490769,7.190679593490769,1.9980204105377197,0.3083333333333333,0.35833333333333334,0.3333333333333333
5,mas_validation_guided_candidate,0.0005,20,0.9925131,3865812.8,2954180.5,-0.9925131,0.3475459,-1.3483684062957764,fedyogi,0.5,0.25,1.0,9.012799120188614,3.1732666435939167,False,True,True,previous_accepted_lr0p5_ep+0,previous_accepted_lr0p5_ep+0,accepted,1.0159618687573178,previous_accepted,60,0.0,0.001,0.01,0.8,0.998431384563446,148,1219.6867919921874,9.682040086349764,9.682040086349764,1.996862769126892,0.9972840547561646,150,1246.02490234375,9.713657798409981,9.713657798409981,1.994568109512329,0.997887372970581,140,1046.1949096679687,8.872889235355972,8.872889235355972,1.995774745941162,0.3083333333333333,0.35833333333333334,0.3333333333333333
6,mas_validation_guided_candidate,0.0005,20,0.9883175,3854604.2,2941817.5,-0.9883175,0.34653822,-1.3347704410552979,fedyogi,0.5,0.25,1.0,10.069233668990261,3.4853475762242554,False,True,True,candidate_015_lr0p5_ep+0,candidate_015_lr0p5_ep+0,accepted_llm_near_best,1.0126911733818882,local_grid,60,0.050000000000000044,0.001,0.01,0.8,0.9972602725028992,148,1109.0732055664062,10.613560442287794,10.613560442287794,1.9945205450057983,0.9940263032913208,150,1144.2689208984375,10.869812895998736,10.869812895998736,1.9880526065826416,0.9961352944374084,140,962.9438598632812,9.778078071725439,9.778078071725439,1.992270588874817,0.28333333333333327,0.35833333333333334,0.35833333333333334
7,mas_validation_guided_candidate,0.0005,20,0.9834284,3837424.5,2926382.0,-0.9834284,0.3449937,-1.3140051364898682,fedyogi,0.5,0.25,1.0,9.60572811717239,3.613994343701753,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted_llm_near_best,1.007986151678983,local_grid,60,0.050000000000000044,0.001,0.01,0.8,0.9955470561981201,148,1038.8126342773437,10.870323853717862,10.870323853717862,1.9910941123962402,0.9903264045715332,150,1068.5209838867188,10.707542219483168,10.707542219483168,1.9806528091430664,0.9936898350715637,140,902.8956176757813,8.516332615324348,8.516332615324348,1.9873796701431274,0.25833333333333325,0.35833333333333334,0.38333333333333336
8,mas_validation_guided_candidate,0.0005,20,0.97407013,3798015.5,2894327.8,-0.97407013,0.34145075,-1.2667207717895508,fedyogi,0.5,0.25,1.0,9.660656924511878,3.608198902300025,False,True,True,candidate_017_lr0p5_ep+0,candidate_017_lr0p5_ep+0,accepted_llm_near_best,0.9986529702159672,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9900948405265808,148,954.3795776367188,10.347420966267963,10.347420966267963,1.9801896810531616,0.985734760761261,150,965.3909423828125,10.655791977563437,10.655791977563437,1.971469521522522,0.9888007044792175,140,798.2173583984375,9.549136251130227,9.549136251130227,1.977601408958435,0.23333333333333325,0.38333333333333336,0.38333333333333336
9,mas_validation_guided_candidate,0.0005,20,0.9607426,3747227.5,2851228.8,-0.9607426,0.3368848,-1.2065038681030273,fedyogi,0.5,0.25,1.0,10.019181540993225,3.7016261479107695,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.985371661748573,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9859064221382141,148,852.1874755859375,9.926219522617572,9.926219522617572,1.9718128442764282,0.9751597046852112,150,861.7614013671875,11.648959725694594,11.648959725694594,1.9503194093704224,0.9787651896476746,140,732.8365234375,9.499628654174872,9.499628654174872,1.9575303792953491,0.20833333333333326,0.38333333333333336,0.4083333333333334
10,mas_validation_guided_candidate,0.0005,20,0.94373906,3685504.2,2797292.0,-0.94373906,0.33133572,-1.1344130039215088,fedyogi,0.5,0.25,1.0,9.480867034005392,3.205298842727089,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.9676996158974756,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9783056974411011,148,760.252734375,8.833472635332498,8.833472635332498,1.9566113948822021,0.9647345542907715,150,756.0970581054687,11.177357727096505,11.177357727096505,1.929469108581543,0.9688302278518677,140,633.014013671875,9.200793551918562,9.200793551918562,1.9376604557037354,0.18333333333333326,0.38333333333333336,0.4333333333333334
11,mas_validation_guided_candidate,0.0005,20,0.92494965,3622298.8,2740972.5,-0.92494965,0.3256534,-1.0618312358856201,fedyogi,0.5,0.25,1.0,9.016663445325554,2.9774441248299963,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.9485777784115197,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9660420417785645,148,667.7883544921875,8.05658169878577,8.05658169878577,1.932084083557129,0.9456492066383362,150,688.8960693359375,11.382641790057049,11.382641790057049,1.8912984132766724,0.9579195380210876,140,558.062890625,8.691833526086958,8.691833526086958,1.9158390760421753,0.15833333333333327,0.38333333333333336,0.4583333333333334
12,mas_validation_guided_candidate,0.0005,20,0.8990182,3542041.2,2665916.8,-0.8990182,0.31843805,-0.9714775085449219,fedyogi,0.5,0.25,1.0,7.710237453229385,2.7397539920779983,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.9227049387998555,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9488252401351929,148,586.3270385742187,7.38876448601621,7.38876448601621,1.8976504802703857,0.9188514351844788,150,583.0186096191406,9.756542454585226,9.756542454585226,1.8377028703689575,0.9313166737556458,140,470.0166259765625,7.225104487558285,7.225104487558285,1.8626333475112915,0.13333333333333328,0.38333333333333336,0.48333333333333345
13,mas_validation_guided_candidate,0.0005,20,0.8637707,3436628.8,2561635.2,-0.8637707,0.3089612,-0.8558799028396606,fedyogi,0.5,0.25,1.0,7.685750968792236,2.430439318548062,False,True,True,candidate_017_lr0p5_ep+0,candidate_017_lr0p5_ep+0,accepted,0.8874387993468148,local_grid,60,0.05000000000000002,0.001,0.01,0.8,0.9239065051078796,148,479.4176879882813,7.057643494751055,7.057643494751055,1.8478130102157593,0.8746534585952759,150,486.01474609375,9.255891841197599,9.255891841197599,1.7493069171905518,0.8960344791412354,140,374.11561889648436,8.689955838018289,8.689955838018289,1.7920689582824707,0.10833333333333328,0.4083333333333334,0.48333333333333345
14,mas_validation_guided_candidate,0.0005,20,0.83540213,3373623.5,2491001.0,-0.83540213,0.3032969,-0.7884544134140015,fedyogi,0.5,0.25,1.0,8.783622177170225,2.4607253704150356,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.8594367157850344,local_grid,60,0.04999999999999996,0.001,0.01,0.8,0.9057717323303223,148,391.57713012695314,8.661153704365034,8.661153704365034,1.8115434646606445,0.8481897115707397,150,384.06962890625,7.284000599509558,7.284000599509558,1.6963794231414795,0.8574165105819702,140,307.99957885742185,11.363883390596333,11.363883390596333,1.7148330211639404,0.08333333333333329,0.4083333333333334,0.5083333333333334
15,mas_validation_guided_candidate,0.0005,20,0.78471994,3297244.0,2394593.8,-0.78471994,0.2964302,-0.708389163017273,fedyogi,0.5,0.25,1.0,9.912220265063969,2.5256257915091127,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.8078763960265708,local_grid,60,0.050000000000000024,0.001,0.01,0.8,0.8541879057884216,148,306.93842163085935,10.199671794954517,10.199671794954517,1.7083758115768433,0.7853085994720459,150,310.1034851074219,9.674279268871965,9.674279268871965,1.5706171989440918,0.8094871044158936,140,237.2550811767578,11.381157969412817,11.381157969412817,1.618974208831787,0.058333333333333286,0.4083333333333334,0.5333333333333334
16,mas_validation_guided_candidate,0.0005,20,0.6834214,3148368.5,2206309.2,-0.65350014,0.28304592,-0.5575991868972778,fedyogi,0.5,0.25,1.0,14.314736143212336,2.804638107918848,False,True,True,candidate_016_lr0p5_ep+0,candidate_016_lr0p5_ep+0,accepted,0.7018770176279494,local_grid,60,0.030874316939890657,0.001,0.01,0.8,0.8205375075340271,148,236.85592651367188,11.320830684518189,11.320830684518189,1.6410750150680542,0.7510145306587219,150,228.24164733886718,14.286957257151691,14.286957257151691,1.5020290613174438,0.7377150058746338,140,151.6075653076172,15.26532961827946,15.26532961827946,1.4754300117492676,0.05,0.4012295081967213,0.5487704918032787
