round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,size_only,Client 1,148,1553.1192138671875,0.9999370574951172,3987416.5,3241793.75,-0.9999370574951172,13.109766845152377,13.109766845152377,1.9998741149902344,0.3378995433789954
1,size_only,Client 2,150,1569.96220703125,0.9999568462371826,4608771.0,3894918.0,-0.9999568462371826,12.963841657728189,12.963841657728189,1.9999136924743652,0.3424657534246575
1,size_only,Client 3,140,1304.350146484375,0.9999964833259583,2321849.5,1997768.25,-0.9999964833259583,13.461358610088878,13.461358610088878,1.9999929666519165,0.319634703196347
2,size_only,Client 1,148,1511.1314697265625,0.9998578429222107,3986875.75,3241417.25,-0.9998578429222107,12.471495179921806,12.471495179921806,1.9997156858444214,0.3378995433789954
2,size_only,Client 2,150,1523.9940185546875,0.9999040365219116,4608402.5,3894650.0,-0.9999040365219116,12.29448474307702,12.29448474307702,1.9998080730438232,0.3424657534246575
2,size_only,Client 3,140,1290.7836181640625,0.9999670386314392,2321702.5,1997673.75,-0.9999670386314392,12.807254168212678,12.807254168212678,1.9999340772628784,0.319634703196347
3,size_only,Client 1,148,1459.6991943359376,0.9997825622558594,3986240.25,3240999.25,-0.9997825622558594,12.584099605876862,12.584099605876862,1.9995651245117188,0.3378995433789954
3,size_only,Client 2,150,1493.8391845703125,0.9997941255569458,4607728.5,3894126.75,-0.9997941255569458,12.70041552557269,12.70041552557269,1.9995882511138916,0.3424657534246575
3,size_only,Client 3,140,1246.645654296875,0.9998714923858643,2321300.75,1997382.625,-0.9998714923858643,12.574347199071953,12.574347199071953,1.9997429847717285,0.319634703196347
4,size_only,Client 1,148,1416.7946533203126,0.9996682405471802,3985459.0,3240435.0,-0.9996682405471802,16.35506640491837,16.35506640491837,1.9993364810943604,0.3378995433789954
4,size_only,Client 2,150,1431.2825927734375,0.9995529055595398,4606743.5,3893162.0,-0.9995529055595398,16.934482025838822,16.934482025838822,1.9991058111190796,0.3424657534246575
4,size_only,Client 3,140,1219.49267578125,0.999695897102356,2320478.0,1996821.125,-0.999695897102356,14.905108869960609,14.905108869960609,1.999391794204712,0.319634703196347
5,size_only,Client 1,148,1362.131884765625,0.9994393587112427,3983688.0,3239228.0,-0.9994393587112427,24.334135678003072,24.334135678003072,1.9988787174224854,0.3378995433789954
5,size_only,Client 2,150,1365.728173828125,0.9991374611854553,4605455.5,3891731.0,-0.9991374611854553,25.362642153390553,25.362642153390553,1.9982749223709106,0.3424657534246575
5,size_only,Client 3,140,1154.170654296875,0.9993259906768799,2318646.25,1995599.75,-0.9993259906768799,19.99565098313428,19.99565098313428,1.9986519813537598,0.319634703196347
6,size_only,Client 1,148,1287.1303466796876,0.9991930723190308,3982231.0,3238134.25,-0.9991930723190308,35.65970460856603,35.65970460856603,1.9983861446380615,0.3378995433789954
6,size_only,Client 2,150,1311.074658203125,0.9983802437782288,4602471.5,3888777.75,-0.9983802437782288,38.78319900935295,38.78319900935295,1.9967604875564575,0.3424657534246575
6,size_only,Client 3,140,1110.24970703125,0.9987233281135559,2316344.75,1993901.375,-0.9987233281135559,30.505532550696554,30.505532550696554,1.9974466562271118,0.319634703196347
7,size_only,Client 1,148,1233.03583984375,0.9985228180885315,3977594.0,3234996.0,-0.9985228180885315,50.57557714603229,50.57557714603229,1.997045636177063,0.3378995433789954
7,size_only,Client 2,150,1242.31142578125,0.9974042177200317,4598867.0,3885090.0,-0.9974042177200317,53.68864435056746,53.68864435056746,1.9948084354400635,0.3424657534246575
7,size_only,Client 3,140,1065.9824829101562,0.9980233311653137,2314058.75,1992110.25,-0.9980233311653137,44.325858724900705,44.325858724900705,1.9960466623306274,0.319634703196347
8,size_only,Client 1,148,1178.1784423828126,0.9979855418205261,3973451.0,3232238.5,-0.9979855418205261,69.49399126161643,69.49399126161643,1.9959710836410522,0.3378995433789954
