round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.2,2983944.8,-1.0,0.3512839,-1.399155616760254,fedyogi,1.0,0.1,13.034546861055594,2.542033924807333,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.9999929,3907312.5,2983904.0,-0.9999929,0.35127681,-1.3990590572357178,fedyogi,1.0,0.1,10.949768061788701,2.9237247370287744,False,0.9997721314430237,148,1461.944580078125,11.075349548391333,11.075349548391333,1.9995442628860474,0.999804675579071,150,1473.12919921875,10.982187523583578,10.982187523583578,1.999609351158142,0.9999298453330994,140,1246.4584228515625,11.37807413426121,11.37807413426121,1.9998596906661987,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.99971515,3904206.8,2982279.2,-0.99971515,0.3509976,-1.3952462673187256,fedyogi,1.0,0.1,9.165641000673647,3.027636389142418,False,0.9995020627975464,148,1367.7853515625,9.288789552692137,9.288789552692137,1.9990041255950928,0.9993793964385986,150,1401.1883056640625,9.612792657190887,9.612792657190887,1.9987587928771973,0.9996702671051025,140,1165.1083984375,9.363884694533295,9.363884694533295,1.999340534210205,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9965978,3878863.5,2967107.8,-0.9965978,0.34871918,-1.3642511367797852,fedyogi,1.0,0.1,8.984556542932014,2.863670544979266,False,0.9990634918212891,148,1287.0893798828124,9.270832533508607,9.270832533508607,1.9981269836425781,0.9982766509056091,150,1300.4866455078125,9.788030166390435,9.788030166390435,1.9965533018112183,0.9992406368255615,140,1102.8076049804688,8.810286019495882,8.810286019495882,1.998481273651123,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9859394,3821196.2,2924645.8,-0.9859394,0.34353477,-1.2944748401641846,fedyogi,1.0,0.1,9.943201972583683,2.750037336633287,False,0.9981488585472107,148,1203.0393310546874,10.48710690695699,10.48710690695699,1.9962977170944214,0.9963039755821228,150,1198.9028076171876,11.138143353600197,11.138143353600197,1.9926079511642456,0.9981832504272461,140,1006.3490356445312,9.280911455771239,9.280911455771239,1.9963665008544922,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9677748,3752582.5,2860467.2,-0.9677748,0.33736622,-1.2128150463104248,fedyogi,1.0,0.1,13.000572602431554,2.583288614410733,False,0.9966480135917664,148,1084.5953857421875,13.024641472136913,13.024641472136913,1.9932960271835327,0.993110179901123,150,1105.7727416992188,15.121327345935152,15.121327345935152,1.986220359802246,0.9964306950569153,140,929.1077880859375,11.541677945649397,11.541677945649397,1.9928613901138306,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.93865466,3654329.2,2757910.5,-0.93865466,0.32853302,-1.0984563827514648,fedyogi,1.0,0.1,16.09584857009493,2.2082630460291037,False,0.9936560392379761,148,990.2013305664062,15.741337480586912,15.741337480586912,1.9873120784759521,0.9874944090843201,150,992.416650390625,18.037668961717905,18.037668961717905,1.9749888181686401,0.9942848682403564,140,848.9438232421875,15.17338005171256,15.17338005171256,1.988569736480713,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.89978033,3492741.8,2616888.2,-0.8930101,0.3140059,-0.9169797897338867,fedyogi,1.0,0.1,19.349799192535944,2.2556368627403014,False,0.990201473236084,148,905.1813110351562,19.428890330659012,19.428890330659012,1.980402946472168,0.9798343777656555,150,913.2657470703125,22.009989166638963,22.009989166638963,1.959668755531311,0.9874650239944458,140,753.280029296875,17.155120928407268,17.155120928407268,1.9749300479888916,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.8609429,3296687.2,2474137.2,-0.8305798,0.29638013,-0.7078121900558472,fedyogi,1.0,0.1,22.521067592282925,2.3078227373709517,False,0.9826769828796387,148,793.7339721679688,21.26346541375359,21.26346541375359,1.9653539657592773,0.9673834443092346,150,822.3069702148438,25.10698447175448,25.10698447175448,1.9347668886184692,0.9813372492790222,140,669.9142333984375,21.751625252040238,21.751625252040238,1.9626744985580444,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,,,,,,,fedyogi,1.0,0.1,25.408175201063305,2.338252448529689,False,0.9740044474601746,148,688.8743286132812,23.901473947933376,23.901473947933376,1.9480088949203491,0.9502115845680237,150,688.2006958007812,27.68701535494385,27.68701535494385,1.9004231691360474,0.9727410078048706,140,569.7684204101563,25.23100010641568,25.23100010641568,1.9454820156097412,0.3378995433789954,0.3424657534246575,0.319634703196347
