round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,mas_validation_guided_candidate,Client 1,148,1566.158251953125,0.9999087452888489,3987421.5,3241735.25,-0.9999087452888489,13.202980828336942,13.202980828336942,1.9998174905776978,0.33331623936243054
1,mas_validation_guided_candidate,Client 2,150,1602.8050048828125,0.9999753832817078,4608825.5,3894989.5,-0.9999753832817078,12.958765266907944,12.958765266907944,1.9999507665634155,0.3333384529147002
1,mas_validation_guided_candidate,Client 3,140,1353.9193359375,0.9999959468841553,2321843.5,1997765.75,-0.9999959468841553,13.438986621784245,13.438986621784245,1.9999918937683105,0.3333453077228693
2,mas_validation_guided_candidate,Client 1,148,1478.4522216796875,0.9998405575752258,3986848.0,3241359.25,-0.9998405575752258,9.851122117710755,9.851122117710755,1.9996811151504517,0.3333222719637221
2,mas_validation_guided_candidate,Client 2,150,1488.7869384765625,0.9998242259025574,4607478.5,3894094.0,-0.9998242259025574,9.654918952480127,9.654918952480127,1.9996484518051147,0.3333168273853865
2,mas_validation_guided_candidate,Client 3,140,1282.537646484375,0.9999564290046692,2321652.5,1997637.5,-0.9999564290046692,10.003662430036899,10.003662430036899,1.9999128580093384,0.3333609006508914
3,mas_validation_guided_candidate,Client 1,148,1402.4029541015625,0.9995530843734741,3984795.25,3239922.5,-0.9995530843734741,8.132788935145797,8.132788935145797,1.9991061687469482,0.3378995433789954
3,mas_validation_guided_candidate,Client 2,150,1413.195263671875,0.9995033740997314,4606108.5,3892817.25,-0.9995033740997314,8.170838530705485,8.170838530705485,1.999006748199463,0.3424657534246575
3,mas_validation_guided_candidate,Client 3,140,1202.936572265625,0.9997004270553589,2320567.0,1996855.75,-0.9997004270553589,7.973862049423173,7.973862049423173,1.9994008541107178,0.319634703196347
4,mas_validation_guided_candidate,Client 1,148,1290.662060546875,0.9992088675498962,3982558.25,3238301.25,-0.9992088675498962,8.795561152562078,8.795561152562078,1.9984177350997925,0.3378995433789954
4,mas_validation_guided_candidate,Client 2,150,1351.7627197265624,0.999009370803833,4604182.0,3890900.75,-0.999009370803833,8.186915154087192,8.186915154087192,1.998018741607666,0.3424657534246575
4,mas_validation_guided_candidate,Client 3,140,1134.303662109375,0.999266505241394,2318961.0,1995638.875,-0.999266505241394,7.6194503710039,7.6194503710039,1.998533010482788,0.319634703196347
5,mas_validation_guided_candidate,Client 1,148,1222.32958984375,0.998635470867157,3978459.75,3235502.5,-0.998635470867157,9.01359071172372,9.01359071172372,1.997270941734314,0.2878995433789954
5,mas_validation_guided_candidate,Client 2,150,1246.4283203125,0.9975483417510986,4598300.5,3885141.0,-0.9975483417510986,9.620530119845295,9.620530119845295,1.9950966835021973,0.3924657534246575
5,mas_validation_guided_candidate,Client 3,140,1043.564501953125,0.9985700249671936,2316083.0,1993594.875,-0.9985700249671936,9.731004367101077,9.731004367101077,1.9971400499343872,0.319634703196347
6,mas_validation_guided_candidate,Client 1,148,1132.571484375,0.9974262714385986,3971033.5,3230088.75,-0.9974262714385986,11.360115785659179,11.360115785659179,1.9948525428771973,0.2878995433789954
6,mas_validation_guided_candidate,Client 2,150,1149.3847900390624,0.9949537515640259,4588568.0,3875213.5,-0.9949537515640259,11.794509120979559,11.794509120979559,1.9899075031280518,0.3924657534246575
6,mas_validation_guided_candidate,Client 3,140,952.5640625,0.9973109364509583,2312183.0,1990479.375,-0.9973109364509583,10.697294725130376,10.697294725130376,1.9946218729019165,0.319634703196347
7,mas_validation_guided_candidate,Client 1,148,1046.23271484375,0.9953296780586243,3956523.25,3220181.5,-0.9953296780586243,12.016128205458411,12.016128205458411,1.9906593561172485,0.2878995433789954
7,mas_validation_guided_candidate,Client 2,150,1045.6132934570312,0.9907248616218567,4569637.0,3857553.75,-0.9907248616218567,11.446934416019094,11.446934416019094,1.9814497232437134,0.3424657534246575
7,mas_validation_guided_candidate,Client 3,140,891.8429077148437,0.9940767288208008,2300175.0,1981616.5,-0.9940767288208008,9.757050969098886,9.757050969098886,1.9881534576416016,0.369634703196347
8,mas_validation_guided_candidate,Client 1,148,943.6866455078125,0.9929845929145813,3942619.75,3209666.25,-0.9929845929145813,11.304957964451862,11.304957964451862,1.9859691858291626,0.2833333333333333
8,mas_validation_guided_candidate,Client 2,150,956.32470703125,0.985366940498352,4545894.5,3835591.25,-0.985366940498352,12.595126076575042,12.595126076575042,1.970733880996704,0.3333333333333333
8,mas_validation_guided_candidate,Client 3,140,807.1102905273438,0.9908000230789185,2288584.5,1973009.75,-0.9908000230789185,9.253934959511792,9.253934959511792,1.981600046157837,0.3833333333333333
9,mas_validation_guided_candidate,Client 1,148,862.7590454101562,0.9881606101989746,3910884.0,3187252.5,-0.9881606101989746,12.852194808219192,12.852194808219192,1.9763212203979492,0.2833333333333333
9,mas_validation_guided_candidate,Client 2,150,870.785498046875,0.9748338460922241,4501878.5,3793646.0,-0.9748338460922241,11.850014561859462,11.850014561859462,1.9496676921844482,0.3333333333333333
9,mas_validation_guided_candidate,Client 3,140,717.8561157226562,0.9850526452064514,2268978.75,1957736.875,-0.9850526452064514,9.235242763087559,9.235242763087559,1.9701052904129028,0.3833333333333333
10,mas_validation_guided_candidate,Client 1,148,729.153857421875,0.9816692471504211,3868906.0,3157291.5,-0.9816692471504211,11.559778200484997,11.559778200484997,1.9633384943008423,0.2833333333333333
10,mas_validation_guided_candidate,Client 2,150,763.8517944335938,0.9638378024101257,4442192.5,3743543.5,-0.9638378024101257,11.698031025754876,11.698031025754876,1.9276756048202515,0.3333333333333333
10,mas_validation_guided_candidate,Client 3,140,652.9431518554687,0.9755315780639648,2243815.75,1936652.25,-0.9755315780639648,9.581056823078013,9.581056823078013,1.9510631561279297,0.3833333333333333
11,mas_validation_guided_candidate,Client 1,148,650.7118408203125,0.9720690846443176,3815977.5,3116317.5,-0.9720690846443176,10.651338051558723,10.651338051558723,1.9441381692886353,0.2833333333333333
11,mas_validation_guided_candidate,Client 2,150,663.4149658203125,0.9477418661117554,4369187.5,3677381.0,-0.9477418661117554,11.529503714826605,11.529503714826605,1.8954837322235107,0.3333333333333333
11,mas_validation_guided_candidate,Client 3,140,556.9184387207031,0.9644020795822144,2211734.75,1910721.5,-0.9644020795822144,9.283595160712983,9.283595160712983,1.9288041591644287,0.3833333333333333
12,mas_validation_guided_candidate,Client 1,148,557.78779296875,0.9577581286430359,3739889.25,3057096.25,-0.9577581286430359,10.903892711944364,10.903892711944364,1.9155162572860718,0.2833333333333333
12,mas_validation_guided_candidate,Client 2,150,561.5564819335938,0.9260193705558777,4288681.0,3598798.75,-0.9260193705558777,10.1912542277379,10.1912542277379,1.8520387411117554,0.3333333333333333
12,mas_validation_guided_candidate,Client 3,140,455.0970031738281,0.9348268508911133,2136284.0,1846453.5,-0.9348268508911133,10.425667599361065,10.425667599361065,1.8696537017822266,0.3833333333333333
13,mas_validation_guided_candidate,Client 1,148,447.54713745117186,0.9365030527114868,3634385.5,2971441.0,-0.9365030527114868,10.85174069441733,10.85174069441733,1.8730061054229736,0.2833333333333333
13,mas_validation_guided_candidate,Client 2,150,464.41143188476565,0.8953000903129578,4177069.5,3487549.25,-0.8953000903129578,12.290060744786578,12.290060744786578,1.7906001806259155,0.3333333333333333
13,mas_validation_guided_candidate,Client 3,140,370.38250122070315,0.905638575553894,2062158.875,1783138.625,-0.905638575553894,10.460216117739472,10.460216117739472,1.811277151107788,0.3833333333333333
14,mas_validation_guided_candidate,Client 1,148,389.7273803710938,0.9120627045631409,3504990.75,2871652.25,-0.9120627045631409,11.972470966134926,11.972470966134926,1.8241254091262817,0.2833333333333333
14,mas_validation_guided_candidate,Client 2,150,390.6992980957031,0.8506443500518799,4000594.25,3314302.5,-0.8506443500518799,12.385306686533037,12.385306686533037,1.7012887001037598,0.3333333333333333
14,mas_validation_guided_candidate,Client 3,140,304.21372680664064,0.8619480133056641,1968697.75,1703098.75,-0.8619480133056641,12.754307259661182,12.754307259661182,1.7238960266113281,0.3833333333333333
15,mas_validation_guided_candidate,Client 1,148,301.7408111572266,0.8707263469696045,3327658.5,2719732.25,-0.8707263469696045,12.12383178640927,12.12383178640927,1.741452693939209,0.2833333333333333
15,mas_validation_guided_candidate,Client 2,150,296.37681274414064,0.7875088453292847,3759271.0,3071983.0,-0.7875088453292847,13.036647937949532,13.036647937949532,1.5750176906585693,0.3333333333333333
15,mas_validation_guided_candidate,Client 3,140,208.52733154296874,0.8055130839347839,1841457.125,1590946.5,-0.8055130839347839,12.15036571386701,12.15036571386701,1.6110261678695679,0.3833333333333333
16,mas_validation_guided_candidate,Client 1,148,209.8131896972656,0.8032251000404358,3134224.75,2529318.0,-0.8032251000404358,13.753217874857748,13.753217874857748,1.6064502000808716,0.2833333333333333
16,mas_validation_guided_candidate,Client 2,150,239.83750915527344,0.7315759062767029,3565649.75,2866015.25,-0.7315759062767029,13.734393651784885,13.734393651784885,1.4631518125534058,0.3333333333333333
16,mas_validation_guided_candidate,Client 3,140,155.42757873535157,0.7404910326004028,1738920.5,1488391.875,-0.7404910326004028,14.956527692902567,14.956527692902567,1.4809820652008057,0.3833333333333333
17,mas_validation_guided_candidate,Client 1,148,147.77591857910156,0.7120184302330017,2824934.75,2255510.5,-0.7061405181884766,16.695251523121595,16.695251523121595,1.418159008026123,0.2833333333333333
17,mas_validation_guided_candidate,Client 2,150,153.18629455566406,0.6549118161201477,3395441.75,2659737.0,-0.6549118161201477,14.296762212389366,14.296762212389366,1.3098236322402954,0.3333333333333333
17,mas_validation_guided_candidate,Client 3,140,91.84712219238281,0.604482114315033,1535386.5,1280780.5,-0.604482114315033,15.834145232843726,15.834145232843726,1.208964228630066,0.3833333333333333
18,mas_validation_guided_candidate,Client 1,148,93.06765899658203,0.632720410823822,2517714.25,1991465.5,-0.6052880883216858,15.873759918681383,15.873759918681383,1.2380084991455078,0.2833333333333333
18,mas_validation_guided_candidate,Client 2,150,99.09088745117188,0.5495849847793579,3048695.75,2293325.25,-0.5251911282539368,15.500726165637673,15.500726165637673,1.0747761726379395,0.3333333333333333
18,mas_validation_guided_candidate,Client 3,140,64.22209320068359,0.5158175826072693,1328618.375,1097290.5,-0.4468291699886322,16.1605085740081,16.1605085740081,0.9626467227935791,0.3833333333333333
19,mas_validation_guided_candidate,Client 1,148,69.39504547119141,0.515874981880188,2188032.75,1639774.25,-0.46981024742126465,15.65223133092213,15.65223133092213,0.9856852293014526,0.3378995433789954
