round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,max_coordinate_step_ratio,aggregation_delta_norm,server_update_norm,server_update_clipped,coordinate_step_clipped,coordinate_direction_rejected,selected_candidate_id,requested_candidate_id,gate_status,candidate_score,candidate_source,candidate_budget,weight_l1_from_previous,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.3,0.75,12.915946570628485,5.981048409458664,False,True,False,,,,,,,,,,,0.9999827146530151,148,1590.8580078125,13.033866944639296,13.033866944639296,1.9999654293060303,0.9999911785125732,150,1616.7021728515624,12.964246313896492,12.964246313896492,1.9999823570251465,0.9999985098838806,140,1377.5969970703125,13.256413958385922,13.256413958385922,1.9999970197677612,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.9999971,3907359.2,2983928.5,-0.9999971,0.35128102,-1.3991162776947021,fedyogi,1.0,0.3,0.75,7.56478946574072,5.220005606066768,False,True,True,,,,,,,,,,,0.9999551177024841,148,1539.09306640625,7.879476685740974,7.879476685740974,1.9999102354049683,0.9999513030052185,150,1559.534619140625,7.756612561625647,7.756612561625647,1.999902606010437,0.9999901652336121,140,1313.7612548828124,7.967714913414781,7.967714913414781,1.9999803304672241,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.999942,3906704.2,2983595.8,-0.999942,0.35122213,-1.3983118534088135,fedyogi,1.0,0.3,0.75,3.6212315778509243,2.2222316604631596,False,True,True,,,,,,,,,,,0.9998924136161804,148,1471.5983154296875,4.327968962024321,4.327968962024321,1.9997848272323608,0.9998939633369446,150,1499.0170166015625,4.782692463505204,4.782692463505204,1.9997879266738892,0.9999549388885498,140,1273.5396728515625,3.7060933243776746,3.7060933243776746,1.9999098777770996,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9997832,3905232.5,2982763.0,-0.9997832,0.35108984,-1.396505355834961,fedyogi,1.0,0.3,0.75,3.9166594510075137,2.1172267750363623,False,True,True,,,,,,,,,,,0.9997429847717285,148,1418.6928955078124,5.274957838550444,5.274957838550444,1.999485969543457,0.9997383952140808,150,1434.2357666015625,4.952064142066618,4.952064142066618,1.9994767904281616,0.9998622536659241,140,1206.05517578125,3.2428742352585993,3.2428742352585993,1.9997245073318481,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.999544,3903767.0,2981751.5,-0.999544,0.35095808,-1.394707202911377,fedyogi,1.0,0.3,0.75,4.180702886917472,2.3356513214530925,False,True,True,,,,,,,,,,,0.9995266795158386,148,1351.2486572265625,5.211381806420745,5.211381806420745,1.9990533590316772,0.9992581605911255,150,1379.7151123046874,5.475564664308858,5.475564664308858,1.998516321182251,0.9995925426483154,140,1164.1349365234375,4.191229242677054,4.191229242677054,1.9991850852966309,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9992006,3902233.5,2980494.5,-0.9992006,0.3508202,-1.3928260803222656,fedyogi,1.0,0.3,0.75,4.8145288384304585,2.6330754769403164,False,True,True,,,,,,,,,,,0.9992151856422424,148,1296.1457763671874,5.566635912262004,5.566635912262004,1.9984303712844849,0.9986610412597656,150,1298.597802734375,6.730238960332579,6.730238960332579,1.9973220825195312,0.999169647693634,140,1092.3483642578126,3.978703981143626,3.978703981143626,1.998339295387268,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9987139,3900101.0,2978732.8,-0.9987139,0.3506285,-1.3902113437652588,fedyogi,1.0,0.3,0.75,4.986100065862507,2.679505895616283,False,True,True,,,,,,,,,,,0.9987139701843262,148,1224.4482666015624,5.6855650245985,5.6855650245985,1.9974279403686523,0.9977608919143677,150,1248.2212890625,6.960727729051121,6.960727729051121,1.9955217838287354,0.9986531734466553,140,1060.3796875,4.158264911064984,4.158264911064984,1.9973063468933105,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.99784625,3896378.2,2975645.0,-0.99784625,0.35029382,-1.385650396347046,fedyogi,1.0,0.3,0.75,5.76331827553422,2.9051302953971376,False,True,True,,,,,,,,,,,0.9979615211486816,148,1143.0468872070312,6.782588108798007,6.782588108798007,1.9959230422973633,0.9958336353302002,150,1181.389013671875,7.798167663441472,7.798167663441472,1.9916672706604004,0.9974976778030396,140,969.6519897460937,4.534338915298245,4.534338915298245,1.994995355606079,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.9963089,3889723.2,2970139.8,-0.9963089,0.3496955,-1.3775081634521484,fedyogi,1.0,0.3,0.75,6.7074288759654825,3.058386770568742,False,True,True,,,,,,,,,,,0.9965227842330933,148,1079.6245727539062,6.882895572587419,6.882895572587419,1.9930455684661865,0.994735836982727,150,1095.1902099609374,9.555940521214755,9.555940521214755,1.989471673965454,0.9959471821784973,140,945.8364990234375,5.321376141181396,5.321376141181396,1.9918943643569946,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.9939078,3878817.5,2961449.2,-0.9939078,0.34871504,-1.3641948699951172,fedyogi,1.0,0.3,0.75,7.499283110293111,2.985312307424967,False,True,True,,,,,,,,,,,0.9953802227973938,148,1019.3240478515625,7.60324028365843,7.60324028365843,1.9907604455947876,0.9920651316642761,150,1015.9276489257812,10.433886663207337,10.433886663207337,1.9841302633285522,0.9939967393875122,140,885.2890380859375,6.2549523833507035,6.2549523833507035,1.9879934787750244,0.3378995433789954,0.3424657534246575,0.319634703196347
