round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,0.99999946,3907386.2,2983942.0,-0.99999946,0.35128346,-1.3991494178771973,fedyogi,1.0,0.3,13.034546861055594,6.3143863091192225,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.99981624,3905531.0,2982934.0,-0.99981624,0.35111666,-1.396871566772461,fedyogi,1.0,0.3,7.751095076710299,5.750810133970647,False,0.9997721314430237,148,1461.944580078125,7.910240023443907,7.910240023443907,1.9995442628860474,0.999804675579071,150,1473.12919921875,8.038469822233521,8.038469822233521,1.999609351158142,0.9999298453330994,140,1246.4584228515625,8.11369023044785,8.11369023044785,1.9998596906661987,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.99892753,3898758.8,2978673.5,-0.99892753,0.35050783,-1.388566493988037,fedyogi,1.0,0.3,4.7067281391393925,3.092989105773919,False,0.9995043873786926,148,1367.780859375,5.097311333197236,5.097311333197236,1.9990087747573853,0.9993742108345032,150,1401.2001708984376,5.933724229153235,5.933724229153235,1.9987484216690063,0.9996684193611145,140,1165.0172607421875,4.364902620902385,4.364902620902385,1.999336838722229,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.99756813,3892032.2,2973451.8,-0.99756813,0.34990308,-1.3803315162658691,fedyogi,1.0,0.3,5.833470489666995,2.9385268325317146,False,0.9990608096122742,148,1286.4499755859374,6.3886219083794265,6.3886219083794265,1.9981216192245483,0.9982597231864929,150,1299.956396484375,7.141724489889492,7.141724489889492,1.9965194463729858,0.9992362260818481,140,1102.496044921875,5.176405479786109,5.176405479786109,1.9984724521636963,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.99594855,3885794.5,2967878.5,-0.99594855,0.3493423,-1.3727076053619385,fedyogi,1.0,0.3,6.507354257909749,3.3130840221716094,False,0.9981382489204407,148,1201.914306640625,7.257862980587885,7.257862980587885,1.9962764978408813,0.9963342547416687,150,1198.6312744140625,7.991679961929438,7.991679961929438,1.9926685094833374,0.9981939792633057,140,1005.6878662109375,5.798159549605808,5.798159549605808,1.9963879585266113,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9930346,3874461.5,2957839.2,-0.9930346,0.34832343,-1.3588879108428955,fedyogi,1.0,0.3,8.209526911654805,3.559056694101544,False,0.9966247081756592,148,1083.0488891601562,8.42745168706999,8.42745168706999,1.9932494163513184,0.9930798411369324,150,1104.8204223632813,10.470687638562067,10.470687638562067,1.9861596822738647,0.9964098334312439,140,927.804248046875,6.832213422516738,6.832213422516738,1.9928196668624878,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.98772264,3851361.2,2938662.8,-0.98772264,0.34624666,-1.3308436870574951,fedyogi,1.0,0.3,9.476723158985543,3.476560536918121,False,0.993496835231781,148,988.0298950195313,9.165519038738873,9.165519038738873,1.986993670463562,0.9873092174530029,150,990.353076171875,11.441303186970057,11.441303186970057,1.9746184349060059,0.9942419528961182,140,847.41806640625,8.922288989972476,8.922288989972476,1.9884839057922363,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.9780167,3806918.0,2902935.2,-0.9780167,0.34225112,-1.2773597240447998,fedyogi,1.0,0.3,10.559818069476425,3.4326915666679017,False,0.9901673197746277,148,902.0244018554688,10.562762048978003,10.562762048978003,1.9803346395492554,0.979572594165802,150,908.809619140625,13.20896624849919,13.20896624849919,1.959145188331604,0.9870558977127075,140,749.554736328125,9.003086192435639,9.003086192435639,1.974111795425415,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.9641777,3745049.5,2853651.5,-0.9641777,0.336689,-1.2039399147033691,fedyogi,1.0,0.3,11.58689887466475,3.377878760130676,False,0.9824444651603699,148,788.3441040039063,10.510683381356666,10.510683381356666,1.9648889303207397,0.9678680300712585,150,816.1120971679687,14.182164404167052,14.182164404167052,1.935736060142517,0.9805166721343994,140,665.8069580078125,11.109159250978706,11.109159250978706,1.9610333442687988,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.94393474,3656870.5,2783581.2,-0.94393474,0.3287615,-1.1013758182525635,fedyogi,1.0,0.3,12.670641959515041,3.067526946381181,False,0.9729958772659302,148,680.3534301757812,11.229237393484933,11.229237393484933,1.9459917545318604,0.9501852989196777,150,679.9978515625,14.933445486848743,14.933445486848743,1.9003705978393555,0.9724295735359192,140,562.4979614257812,12.99820967588156,12.99820967588156,1.9448591470718384,0.3378995433789954,0.3424657534246575,0.319634703196347
