round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.015,13.034546861055594,0.9210985342057864,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.99999976,3907389.8,2983944.0,-0.99999976,0.35128376,-1.399153709411621,fedyogi,1.0,0.015,12.500245415850348,1.3117413374421714,False,0.999872624874115,148,1518.840478515625,12.623716737129532,12.623716737129532,1.99974524974823,0.9999140501022339,150,1531.7190673828125,12.425626156037062,12.425626156037062,1.9998281002044678,0.9999741315841675,140,1298.226708984375,12.95037338433421,12.95037338433421,1.999948263168335,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.99999505,3907326.5,2983913.5,-0.99999505,0.35127807,-1.399075984954834,fedyogi,1.0,0.015,12.12472400320328,1.5089069368632129,False,0.9998242259025574,148,1478.1026611328125,12.238315745598372,12.238315745598372,1.9996484518051147,0.9998378753662109,150,1511.6916015625,12.234097939438827,12.234097939438827,1.9996757507324219,0.9999186992645264,140,1262.3655029296874,12.545537736753763,12.545537736753763,1.9998373985290527,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9999424,3906640.5,2983570.8,-0.9999424,0.3512164,-1.3982336521148682,fedyogi,1.0,0.015,13.453751547926679,1.655579846932761,False,0.9997521638870239,148,1444.3518798828125,13.797742573267385,13.797742573267385,1.9995043277740479,0.9997074007987976,150,1461.2441650390624,13.9952657898759,13.9952657898759,1.9994148015975952,0.9998051524162292,140,1246.457568359375,13.360690310193645,13.360690310193645,1.9996103048324585,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9996161,3903298.5,2981716.5,-0.9996161,0.35091594,-1.394132375717163,fedyogi,1.0,0.015,17.143689708523965,1.761791610872725,False,0.9995924234390259,148,1402.5908203125,17.895881167739542,17.895881167739542,1.9991848468780518,0.9994693398475647,150,1409.7832763671875,18.63607247651968,18.63607247651968,1.9989386796951294,0.9995888471603394,140,1191.7052490234375,15.892498162823705,15.892498162823705,1.9991776943206787,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.99806494,3891319.2,2974179.2,-0.99806494,0.349839,-1.3794593811035156,fedyogi,1.0,0.015,24.292359514842477,1.8248554484929542,False,0.9994597434997559,148,1342.1402099609375,25.18139579358586,25.18139579358586,1.9989194869995117,0.999038577079773,150,1366.798974609375,26.905779356045247,26.905779356045247,1.998077154159546,0.9993124008178711,140,1161.164892578125,21.514005714786812,21.514005714786812,1.9986248016357422,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.99148446,3847606.8,2944703.2,-0.99148446,0.34590912,-1.326301097869873,fedyogi,1.0,0.015,33.0703884761688,1.8469943777660005,False,0.9991041421890259,148,1305.74658203125,34.07545405961258,34.07545405961258,1.9982082843780518,0.9985882639884949,150,1315.1011474609375,36.35085383008008,36.35085383008008,1.9971765279769897,0.9990095496177673,140,1130.0280517578126,29.53261741885406,29.53261741885406,1.9980190992355347,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.9703791,3709529.8,2850420.8,-0.9703791,0.33349568,-1.1623318195343018,fedyogi,1.0,0.015,43.998864144886745,1.8588654759808363,False,0.9988919496536255,148,1267.119140625,45.75514454615926,45.75514454615926,1.997783899307251,0.9978337287902832,150,1286.1346435546875,46.8712227900528,46.8712227900528,1.9956674575805664,0.9981002807617188,140,1080.8136962890626,39.745794499753586,39.745794499753586,1.9962005615234375,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.916347,3346366.8,2599744.5,-0.916347,0.30084646,-0.759671688079834,fedyogi,1.0,0.015,57.622136034142216,1.8538933713576662,False,0.9982153177261353,148,1208.3300048828125,56.39147788116026,56.39147788116026,1.9964306354522705,0.9967232942581177,150,1237.3319091796875,61.336062633480275,61.336062633480275,1.9934465885162354,0.9975484013557434,140,1042.8195556640626,55.59339233487893,55.59339233487893,1.9950968027114868,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.8165025,2630330.2,2075857.0,-0.801679,0.23647304,-0.08718931674957275,fedyogi,1.0,0.015,73.8733055089104,1.821408439727445,False,0.9976822733879089,148,1151.9046630859375,74.05494863783954,74.05494863783954,1.9953645467758179,0.9955565929412842,150,1156.9926513671876,77.96394856738914,77.96394856738914,1.9911131858825684,0.996648907661438,140,978.9214965820313,69.95053251742266,69.95053251742266,1.993297815322876,0.3378995433789954,0.3424657534246575,0.319634703196347
