round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.2,2983944.5,-1.0,0.3512839,-1.399155616760254,fedyogi,1.0,0.03,200.42429845673166,200.00848404523342,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,0.9999863,3907215.2,2983858.2,-0.9999863,0.35126808,-1.3989391326904297,fedyogi,1.0,0.03,200.3682295222424,200.01509225286028,False,0.9998345375061035,148,1494.4677734375,12.254974606639436,12.254974606639436,1.999669075012207,0.999883234500885,150,1508.2817626953124,12.189512436180163,12.189512436180163,1.99976646900177,0.9999464750289917,140,1276.522119140625,12.591673741126709,12.591673741126709,1.9998929500579834,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.9996123,3903463.5,2981757.5,-0.9996123,0.35093078,-1.3943345546722412,fedyogi,1.0,0.03,200.5044920385756,200.02034463520212,False,0.9996852874755859,148,1423.8400634765626,14.709280330578771,14.709280330578771,1.9993705749511719,0.9996606111526489,150,1458.7581298828125,14.944879168534229,14.944879168534229,1.9993212223052979,0.9997481107711792,140,1215.8616943359375,13.768249823035864,13.768249823035864,1.9994962215423584,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.99432015,3867820.2,2957680.0,-0.99432015,0.34772637,-1.3508079051971436,fedyogi,1.0,0.03,201.40910278417292,200.0236253466168,False,0.9994556903839111,148,1361.058447265625,24.990516648845016,24.990516648845016,1.9989113807678223,0.999035656452179,150,1371.8696533203124,26.063410650402446,26.063410650402446,1.998071312904358,0.9993830919265747,140,1166.1535888671874,20.978631867707147,20.978631867707147,1.9987661838531494,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9558458,3618872.2,2784833.0,-0.9558458,0.32534534,-1.0579323768615723,fedyogi,1.0,0.03,203.87700122030364,200.02548297606478,False,0.9989438056945801,148,1281.310302734375,41.375013312240476,41.375013312240476,1.9978876113891602,0.9981096386909485,150,1280.6178466796875,43.603357329191674,43.603357329191674,1.996219277381897,0.9983566999435425,140,1082.976513671875,34.37144031513227,34.37144031513227,1.996713399887085,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.8481589,2776994.2,2213840.8,-0.8006558,0.24965848,-0.21181023120880127,fedyogi,1.0,0.03,210.03601188778174,200.02683996742874,False,0.9981415271759033,148,1169.7871215820312,64.86859223007649,64.86859223007649,1.9962830543518066,0.9960747957229614,150,1195.99208984375,69.5741848353633,69.5741848353633,1.9921495914459229,0.9965088963508606,140,1014.59677734375,58.193461050670145,58.193461050670145,1.9930177927017212,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,1.1702591,6880188.0,3879505.5,-0.20156945,0.6185455,-6.438497066497803,fedyogi,1.0,0.03,221.21526929153842,200.02726175947856,False,0.9960147738456726,148,1081.4278198242187,96.70293978677422,96.70293978677422,1.9920295476913452,0.9933984875679016,150,1088.6408081054688,101.86059637863691,101.86059637863691,1.9867969751358032,0.993615448474884,140,928.7488037109375,85.10819815273749,85.10819815273749,1.987230896949768,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,3.593565,46910470.0,18541716.0,2.2784004,4.217365,-344.79937744140625,fedyogi,1.0,0.03,241.58845409796152,200.02562413743433,False,0.9932560920715332,148,994.485693359375,138.2948173682271,138.2948173682271,1.9865121841430664,0.9884423613548279,150,1001.1777954101562,141.7153595925479,141.7153595925479,1.9768847227096558,0.9875018000602722,140,839.32646484375,126.54940425543666,126.54940425543666,1.9750036001205444,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,13.78538,229080700.0,81409810.0,12.540967,20.594908,-8245.3466796875,fedyogi,1.0,0.03,267.66650706596147,200.02455312113565,False,0.9852508902549744,148,872.3400512695313,175.79081184915248,175.79081184915248,1.9705017805099487,0.9790542125701904,150,894.4178100585938,190.79703125155783,190.79703125155783,1.9581084251403809,0.9775722026824951,140,762.1011840820313,166.87085333888166,166.87085333888166,1.9551444053649902,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,37.143276,624119040.0,210746430.0,35.91163,56.109806,-61208.59375,fedyogi,1.0,0.03,303.72312850888477,200.02405014840042,False,0.9742903709411621,148,761.6896362304688,232.28651803557207,232.28651803557207,1.9485807418823242,0.9661190509796143,150,757.41904296875,233.6036626288008,233.6036626288008,1.9322381019592285,0.9638535380363464,140,641.7817260742188,220.14813173428422,220.14813173428422,1.9277070760726929,0.3378995433789954,0.3424657534246575,0.319634703196347
11,size_only,0.0005,20,61.227386,959046660.0,301078600.0,60.02038,86.22061,-144531.015625,fedyogi,1.0,0.03,350.3000077820767,200.02329382405517,False,0.9575209617614746,148,668.3729125976563,287.9162599720356,287.9162599720356,1.9150419235229492,0.9440131187438965,150,664.3366943359375,300.60179751030375,300.60179751030375,1.888026237487793,0.9371079206466675,140,578.1515502929688,274.1548918210993,274.1548918210993,1.874215841293335,0.3378995433789954,0.3424657534246575,0.319634703196347
