round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
1,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.01,13.034546861055594,0.6140657141588672,False,0.9999370574951172,148,1553.1192138671875,13.109766845152377,13.109766845152377,1.9998741149902344,0.9999568462371826,150,1569.96220703125,12.963841657728189,12.963841657728189,1.9999136924743652,0.9999964833259583,140,1304.350146484375,13.461358610088878,13.461358610088878,1.9999929666519165,0.3378995433789954,0.3424657534246575,0.319634703196347
2,size_only,0.0005,20,1.0,3907391.8,2983945.0,-1.0,0.35128394,-1.399156093597412,fedyogi,1.0,0.01,12.675548936066946,0.8983304725448652,False,0.999893069267273,148,1526.7033935546874,12.791527226081557,12.791527226081557,1.999786138534546,0.9999256134033203,150,1540.3369140625,12.617584935182279,12.617584935182279,1.9998512268066406,0.9999788999557495,140,1306.215576171875,13.084166852337331,13.084166852337331,1.999957799911499,0.3378995433789954,0.3424657534246575,0.319634703196347
3,size_only,0.0005,20,0.9999995,3907387.0,2983942.5,-0.9999995,0.35128352,-1.3991503715515137,fedyogi,1.0,0.01,12.221499441304983,1.0505718070534233,False,0.9998590350151062,148,1498.353857421875,12.32701331694753,12.32701331694753,1.9997180700302124,0.9998672008514404,150,1530.8303955078125,12.16963255619088,12.16963255619088,1.9997344017028809,0.9999592304229736,140,1278.8095947265624,12.743168125905438,12.743168125905438,1.9999184608459473,0.3378995433789954,0.3424657534246575,0.319634703196347
4,size_only,0.0005,20,0.9999953,3907329.5,2983915.2,-0.9999953,0.35127833,-1.3990797996520996,fedyogi,1.0,0.01,12.31169673496866,1.1488195400780732,False,0.999819278717041,148,1471.8392578125,12.42344065038962,12.42344065038962,1.999638557434082,0.9998161792755127,150,1491.7424560546874,12.44765968470107,12.44765968470107,1.9996323585510254,0.9999001622200012,140,1273.7816162109375,12.74453609541702,12.74453609541702,1.9998003244400024,0.3378995433789954,0.3424657534246575,0.319634703196347
5,size_only,0.0005,20,0.9999704,3906990.8,2983748.8,-0.9999704,0.3512479,-1.3986637592315674,fedyogi,1.0,0.01,13.330978020813042,1.223654296339607,False,0.9997134208679199,148,1444.3925048828125,13.590273705259044,13.590273705259044,1.9994268417358398,0.9997052550315857,150,1453.789794921875,13.996401308733418,13.996401308733418,1.9994105100631714,0.9997787475585938,140,1231.024853515625,13.326664551312803,13.326664551312803,1.9995574951171875,0.3378995433789954,0.3424657534246575,0.319634703196347
6,size_only,0.0005,20,0.9998614,3905731.5,2983086.0,-0.9998614,0.3511347,-1.3971178531646729,fedyogi,1.0,0.01,16.265307925903183,1.2827086463743307,False,0.9996606707572937,148,1396.895166015625,16.685332042840486,16.685332042840486,1.9993213415145874,0.9995208382606506,150,1423.3776611328126,17.619272809335303,17.619272809335303,1.9990416765213013,0.9996675848960876,140,1212.3953369140625,15.348169769569584,15.348169769569584,1.9993351697921753,0.3378995433789954,0.3424657534246575,0.319634703196347
7,size_only,0.0005,20,0.9994667,3902113.2,2980981.2,-0.9994667,0.3508094,-1.3926782608032227,fedyogi,1.0,0.01,20.197779387753915,1.312339038147439,False,0.9995164275169373,148,1374.8562255859374,20.92703671380834,20.92703671380834,1.9990328550338745,0.9993135333061218,150,1386.8000732421874,22.185648082743576,22.185648082743576,1.9986270666122437,0.9995473027229309,140,1194.785986328125,18.37333636036573,18.37333636036573,1.9990946054458618,0.3378995433789954,0.3424657534246575,0.319634703196347
8,size_only,0.0005,20,0.99820864,3892555.2,2974940.2,-0.99820864,0.3499501,-1.3809714317321777,fedyogi,1.0,0.01,25.340050549720615,1.324253821162838,False,0.9994214773178101,148,1353.92060546875,27.24611840008399,27.24611840008399,1.9988429546356201,0.9990273714065552,150,1374.1186767578124,27.40340158760163,27.40340158760163,1.9980547428131104,0.9992106556892395,140,1153.027294921875,21.978837893690223,21.978837893690223,1.998421311378479,0.3378995433789954,0.3424657534246575,0.319634703196347
9,size_only,0.0005,20,0.99483085,3869249.2,2959551.0,-0.99483085,0.34785485,-1.3525452613830566,fedyogi,1.0,0.01,32.179683631934815,1.3259857925843774,False,0.9992906451225281,148,1310.9898193359375,33.051873426489635,33.051873426489635,1.9985812902450562,0.9986003041267395,150,1342.7185302734374,34.560167836415786,34.560167836415786,1.997200608253479,0.9989275336265564,140,1134.38154296875,29.508340163290335,29.508340163290335,1.9978550672531128,0.3378995433789954,0.3424657534246575,0.319634703196347
10,size_only,0.0005,20,0.98676646,3814900.2,2923199.5,-0.98676646,0.34296873,-1.2869198322296143,fedyogi,1.0,0.01,39.97708085392269,1.317225417053574,False,0.9989895224571228,148,1276.2346923828125,40.82080353736224,40.82080353736224,1.9979790449142456,0.9982231259346008,150,1281.097802734375,43.09640994353631,43.09640994353631,1.9964462518692017,0.9985626935958862,140,1084.5946533203125,36.55077784343867,36.55077784343867,1.9971253871917725,0.3378995433789954,0.3424657534246575,0.319634703196347
11,size_only,0.0005,20,0.97104377,3706446.0,2851070.8,-0.97104377,0.33321843,-1.158738136291504,fedyogi,1.0,0.01,47.74881566254301,1.2997303315257756,False,0.9987584352493286,148,1249.5756103515625,49.338357337561035,49.338357337561035,1.9975168704986572,0.9978045225143433,150,1267.38369140625,51.93614882788624,51.93614882788624,1.9956090450286865,0.9977626800537109,140,1086.5313110351562,42.35176299092078,42.35176299092078,1.9955253601074219,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.94333446,3502862.0,2718145.5,-0.94333446,0.31491575,-0.9281047582626343,fedyogi,1.0,0.01,57.44847285140932,1.2857031958670975,False,0.9983228445053101,148,1217.5380981445312,60.52516279339262,60.52516279339262,1.9966456890106201,0.9968417286872864,150,1246.9139892578125,60.83424114739051,60.83424114739051,1.9936834573745728,0.9970048069953918,140,1040.9972534179688,51.368734092953744,51.368734092953744,1.9940096139907837,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.9036584,3192364.0,2514254.2,-0.9036584,0.28700122,-0.6014353036880493,fedyogi,1.0,0.01,67.82563743663765,1.2573525080376136,False,0.9978780150413513,148,1194.2075927734375,68.46832034621626,68.46832034621626,1.9957560300827026,0.9962983131408691,150,1196.8659912109374,73.49514225895872,73.49514225895872,1.9925966262817383,0.9962854385375977,140,1011.0042114257812,61.69775373640175,61.69775373640175,1.9925708770751953,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,0.8482419,2774600.5,2203112.2,-0.84689736,0.24944328,-0.20972192287445068,fedyogi,1.0,0.01,79.9131926977069,1.2205405276356978,False,0.997245192527771,148,1124.8000610351562,83.09614069363688,83.09614069363688,1.994490385055542,0.9952117800712585,150,1152.5489013671875,82.68274158078724,82.68274158078724,1.990423560142517,0.995992124080658,140,990.8768798828125,74.20448027968284,74.20448027968284,1.991984248161316,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,0.8186676,2526900.5,2004365.9,-0.7686871,0.22717445,-0.003369450569152832,fedyogi,1.0,0.01,91.20346582387612,1.1860231105269787,False,0.9964837431907654,148,1100.8701904296875,95.04726717249733,95.04726717249733,1.9929674863815308,0.9935701489448547,150,1122.0803955078125,93.91756644209426,93.91756644209426,1.9871402978897095,0.9941878914833069,140,940.9131103515625,85.03569843743637,85.03569843743637,1.9883757829666138,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,0.85424376,3276027.0,2297839.2,-0.6478169,0.29452273,-0.6864737272262573,fedyogi,1.0,0.01,103.71324926288472,1.1497714250013615,False,0.9957733154296875,148,1073.0774291992188,108.33321127408345,108.33321127408345,1.991546630859375,0.9929566383361816,150,1082.5431884765626,107.51428499265,107.51428499265,1.9859132766723633,0.9918959736824036,140,924.8697509765625,95.40022573200658,95.40022573200658,1.9837919473648071,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,0.9536228,5299580.0,3037219.2,-0.49198213,0.47644502,-3.413341522216797,fedyogi,1.0,0.01,115.36933482433868,1.119664597007992,False,0.9950332641601562,148,1029.2090698242187,118.34119774459168,118.34119774459168,1.9900665283203125,0.9922893047332764,150,1041.156689453125,123.02331761181614,123.02331761181614,1.9845786094665527,0.9896630048751831,140,878.6457275390625,104.88661087895834,104.88661087895834,1.9793260097503662,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,1.1060133,8281514.0,4106132.2,-0.2933933,0.7445281,-9.777153968811035,fedyogi,1.0,0.01,128.28032238697304,1.0927261404002129,False,0.9924669861793518,148,1016.476806640625,131.08700694118428,131.08700694118428,1.9849339723587036,0.9902322888374329,150,1008.83369140625,136.0330640257966,136.0330640257966,1.9804645776748657,0.9875348210334778,140,855.1725952148438,118.01008828148967,118.01008828148967,1.9750696420669556,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,1.2941495,11555332.0,5340045.5,-0.053547647,1.0388522,-19.98212432861328,fedyogi,1.0,0.01,141.1580901271196,1.064048274243977,False,0.9911838173866272,148,964.3140625,141.15488606213316,141.15488606213316,1.9823676347732544,0.9888765215873718,150,965.9703857421875,151.72489616743908,151.72489616743908,1.9777530431747437,0.985520601272583,140,829.2769897460937,130.5810271204977,130.5810271204977,1.971041202545166,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,1.5196592,14517265.0,6607548.0,0.21076056,1.3051372,-32.11724853515625,fedyogi,1.0,0.01,148.02071613035287,1.0390679230659436,False,0.9882504343986511,148,917.7627197265625,152.08323955254835,152.08323955254835,1.9765008687973022,0.985699474811554,150,923.8470825195312,156.90282452035123,156.90282452035123,1.971398949623108,0.9808918833732605,140,823.7229370117187,134.97065116592455,134.97065116592455,1.961783766746521,0.3378995433789954,0.3424657534246575,0.319634703196347
