round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,aggregation_weight
10,size_only,Client 2,150,844.5888305664063,0.9826969504356384,4543788.0,3828795.25,-0.9826969504356384,0.3424657534246575
10,size_only,Client 3,140,701.8130737304688,0.989628791809082,2287136.25,1971110.5,-0.989628791809082,0.319634703196347
11,size_only,Client 1,148,727.1343139648437,0.9823916554450989,3894225.25,3170924.75,-0.9823916554450989,0.3378995433789954
11,size_only,Client 2,150,752.8190307617188,0.9718195199966431,4502819.5,3787310.25,-0.9718195199966431,0.3424657534246575
11,size_only,Client 3,140,605.19140625,0.9794232249259949,2256833.25,1946514.625,-0.9794232249259949,0.319634703196347
12,size_only,Client 1,148,633.09013671875,0.9715755581855774,3842047.0,3129905.5,-0.9715755581855774,0.3378995433789954
12,size_only,Client 2,150,633.2286499023437,0.9537608623504639,4423536.5,3713254.75,-0.9537608623504639,0.3424657534246575
12,size_only,Client 3,140,523.6382263183593,0.9654697775840759,2220802.75,1916365.375,-0.9654697775840759,0.319634703196347
13,size_only,Client 1,148,521.3882873535156,0.9509387016296387,3757540.5,3059654.0,-0.9509387016296387,0.3378995433789954
13,size_only,Client 2,150,561.2981079101562,0.9330511689186096,4337363.5,3630799.25,-0.9330511689186096,0.3424657534246575
13,size_only,Client 3,140,412.2982543945312,0.9454378485679626,2170022.75,1874140.875,-0.9454378485679626,0.319634703196347
14,size_only,Client 1,148,433.68848876953126,0.9277704954147339,3656079.5,2978943.25,-0.9277704954147339,0.3378995433789954
14,size_only,Client 2,150,426.3235778808594,0.8973563313484192,4182268.25,3488120.25,-0.8973563313484192,0.3424657534246575
14,size_only,Client 3,140,325.3241333007812,0.92024165391922,2124444.25,1832125.375,-0.92024165391922,0.319634703196347
15,size_only,Client 1,148,345.7536376953125,0.877227783203125,3496390.75,2828179.25,-0.877227783203125,0.3378995433789954
15,size_only,Client 2,150,324.83826904296876,0.855339527130127,4014562.0,3326718.0,-0.855339527130127,0.3424657534246575
15,size_only,Client 3,140,259.64325256347655,0.8726982474327087,1990244.625,1716668.875,-0.8726982474327087,0.319634703196347
16,size_only,Client 1,148,265.5085510253906,0.8247865438461304,3284024.75,2646024.75,-0.8247865438461304,0.3378995433789954
16,size_only,Client 2,150,243.01293029785157,0.8023473024368286,3817641.75,3129338.25,-0.8023473024368286,0.3424657534246575
16,size_only,Client 3,140,186.40333251953126,0.8331273198127747,1897752.75,1631280.25,-0.8331273198127747,0.319634703196347
17,size_only,Client 1,148,198.54295043945314,0.7639343738555908,3032982.5,2429446.25,-0.7639343738555908,0.3378995433789954
17,size_only,Client 2,150,197.33374633789063,0.7131450176239014,3522307.75,2815905.0,-0.7131450176239014,0.3424657534246575
17,size_only,Client 3,140,128.44845428466797,0.7579172849655151,1753547.5,1494678.25,-0.7579172849655151,0.319634703196347
18,size_only,Client 1,148,135.87026824951172,0.7022072672843933,2705084.0,2172070.0,-0.6670491099357605,0.3378995433789954
18,size_only,Client 2,150,140.26114044189453,0.6252735257148743,3237149.25,2503685.0,-0.6252735257148743,0.3424657534246575
18,size_only,Client 3,140,85.09674301147462,0.6147437691688538,1495714.25,1230399.875,-0.6113563179969788,0.319634703196347
19,size_only,Client 1,148,97.79805908203124,0.6046378016471863,2344780.0,1827398.375,-0.5332238674163818,0.3378995433789954
19,size_only,Client 2,150,103.43875885009766,0.5247877240180969,2904232.75,2140181.25,-0.5181413292884827,0.3424657534246575
19,size_only,Client 3,140,53.3875244140625,0.4842720031738281,1326987.25,1021361.6875,-0.4123341143131256,0.319634703196347
20,size_only,Client 1,148,70.26707153320312,0.5253987908363342,2082536.375,1551630.25,-0.4025229513645172,0.3378995433789954
20,size_only,Client 2,150,85.73023910522461,0.43122392892837524,2537927.25,1791088.625,-0.37737810611724854,0.3424657534246575
20,size_only,Client 3,140,36.400505447387694,0.36384665966033936,1091573.375,806125.75,-0.2650059461593628,0.319634703196347
