round,strategy,lr,local_epochs,global_val_mape,global_val_rmse,global_val_mae,global_val_mpe,global_val_nrmse,global_val_r2,server_optimizer,server_lr_scale,effective_server_lr,aggregation_delta_norm,server_update_norm,server_update_clipped,Client 1_val_mape,Client 1_n_samples,Client 1_train_loss,Client 1_update_norm,Client 1_update_delta_norm,Client 1_validation_gap,Client 2_val_mape,Client 2_n_samples,Client 2_train_loss,Client 2_update_norm,Client 2_update_delta_norm,Client 2_validation_gap,Client 3_val_mape,Client 3_n_samples,Client 3_train_loss,Client 3_update_norm,Client 3_update_delta_norm,Client 3_validation_gap,Client 1_weight,Client 2_weight,Client 3_weight
11,size_only,0.0005,20,0.9042147,3225944.0,2528616.8,-0.9042147,0.29002014,-0.6353029012680054,fedyogi,1.0,0.012,63.67186619802436,1.500961909072702,False,0.998166561126709,148,1191.3409423828125,65.23012415659362,65.23012415659362,1.996333122253418,0.9967035055160522,150,1211.1691650390626,68.36413586602006,68.36413586602006,1.9934070110321045,0.9966805577278137,140,1037.251611328125,57.68570902770913,57.68570902770913,1.9933611154556274,0.3378995433789954,0.3424657534246575,0.319634703196347
12,size_only,0.0005,20,0.8232497,2630448.8,2087559.2,-0.8153295,0.2364837,-0.08728718757629395,fedyogi,1.0,0.012,77.109862736725,1.4696672316764907,False,0.9973233938217163,148,1152.0907836914062,81.55019272519262,81.55019272519262,1.9946467876434326,0.9955102205276489,150,1181.8197265625,80.98508241208481,80.98508241208481,1.9910204410552979,0.9950685501098633,140,986.533642578125,69.02666550971878,69.02666550971878,1.9901371002197266,0.3378995433789954,0.3424657534246575,0.319634703196347
13,size_only,0.0005,20,0.81600094,2729560.5,2022392.2,-0.67692345,0.24539408,-0.17076575756072998,fedyogi,1.0,0.012,91.01082958634515,1.4232658740697248,False,0.9964194893836975,148,1122.3198486328124,91.09047527504464,91.09047527504464,1.992838978767395,0.9943181276321411,150,1121.6289672851562,99.27330640281009,99.27330640281009,1.9886362552642822,0.9936292171478271,140,952.2525268554688,82.72518998261076,82.72518998261076,1.9872584342956543,0.3378995433789954,0.3424657534246575,0.319634703196347
14,size_only,0.0005,20,1.0007851,5921057.5,3281581.2,-0.4299872,0.53231734,-4.509131908416748,fedyogi,1.0,0.012,107.67264065945444,1.3782451265555427,False,0.9952756762504578,148,1046.468896484375,111.85036280190282,111.85036280190282,1.9905513525009155,0.9922499656677246,150,1070.634375,110.94367368522988,110.94367368522988,1.9844999313354492,0.9925902485847473,140,919.6083984375,100.40551602138429,100.40551602138429,1.9851804971694946,0.3378995433789954,0.3424657534246575,0.319634703196347
15,size_only,0.0005,20,1.3311902,12474264.0,5535143.5,-0.041140746,1.1214664,-23.452001571655273,fedyogi,1.0,0.012,122.65514950969269,1.3462270467634139,False,0.9939823150634766,148,1015.0967651367188,127.19577303627776,127.19577303627776,1.9879646301269531,0.9896048307418823,150,1034.4081420898438,126.32419519414412,126.32419519414412,1.9792096614837646,0.9896824359893799,140,864.3940795898437,114.76074835158457,114.76074835158457,1.9793648719787598,0.3378995433789954,0.3424657534246575,0.319634703196347
16,size_only,0.0005,20,1.8967471,22617578.0,9190642.0,0.550661,2.0333748,-79.38533020019531,fedyogi,1.0,0.012,139.57757060856966,1.325005068418443,False,0.992651104927063,148,980.50400390625,145.25403358544025,145.25403358544025,1.985302209854126,0.9883122444152832,150,984.1416870117188,143.670118225279,143.670118225279,1.9766244888305664,0.987751305103302,140,842.0915283203125,129.80418626023626,129.80418626023626,1.975502610206604,0.3378995433789954,0.3424657534246575,0.319634703196347
17,size_only,0.0005,20,2.553483,33837170.0,13375790.0,1.2476007,3.042043,-178.9171600341797,fedyogi,1.0,0.012,154.97878052526124,1.296045832659409,False,0.990260899066925,148,922.4818969726563,156.70470384053297,156.70470384053297,1.98052179813385,0.9867601990699768,150,935.302685546875,165.50260602012932,165.50260602012932,1.9735203981399536,0.9829398393630981,140,788.7458740234375,142.7397515782885,142.7397515782885,1.9658796787261963,0.3378995433789954,0.3424657534246575,0.319634703196347
18,size_only,0.0005,20,3.2844567,43354076.0,17478868.0,2.0087748,3.897636,-294.3550720214844,fedyogi,1.0,0.012,170.87016037766776,1.2670113547252764,False,0.9856049418449402,148,907.4259399414062,174.2471136699879,174.2471136699879,1.9712098836898804,0.9826233386993408,150,893.506494140625,181.4238096117901,181.4238096117901,1.9652466773986816,0.9746965765953064,140,763.2265380859375,157.11101694220204,157.11101694220204,1.9493931531906128,0.3378995433789954,0.3424657534246575,0.319634703196347
19,size_only,0.0005,20,3.886086,47609164.0,20069502.0,2.6226752,4.2801785,-355.1768798828125,fedyogi,1.0,0.012,187.7117496363679,1.232781838602831,False,0.9822087287902832,148,845.7185302734375,186.38210257530844,186.38210257530844,1.9644174575805664,0.9789907336235046,150,841.7054565429687,200.14435742672518,200.14435742672518,1.9579814672470093,0.9738019108772278,140,728.4077392578125,176.57390418063073,176.57390418063073,1.9476038217544556,0.3378995433789954,0.3424657534246575,0.319634703196347
20,size_only,0.0005,20,4.2613115,46826780.0,20881836.0,3.02155,4.2098403,-343.566650390625,fedyogi,1.0,0.012,196.053881188016,1.2098984554615924,False,0.9760922789573669,148,793.8152099609375,199.6663262989244,199.6663262989244,1.9521845579147339,0.9733895659446716,150,794.477783203125,207.54565564697145,207.54565564697145,1.9467791318893433,0.9627000093460083,140,715.5063110351563,180.66387571628107,180.66387571628107,1.9254000186920166,0.3378995433789954,0.3424657534246575,0.319634703196347
