round,strategy,client_id,n_samples,train_loss,val_mape,val_rmse,val_mae,val_mpe,update_norm,update_delta_norm,validation_gap,aggregation_weight
1,size_only,Client 1,148,1553.1192138671875,0.9999370574951172,3987416.5,3241793.75,-0.9999370574951172,13.109766845152377,13.109766845152377,1.9998741149902344,0.3378995433789954
1,size_only,Client 2,150,1569.96220703125,0.9999568462371826,4608771.0,3894918.0,-0.9999568462371826,12.963841657728189,12.963841657728189,1.9999136924743652,0.3424657534246575
1,size_only,Client 3,140,1304.350146484375,0.9999964833259583,2321849.5,1997768.25,-0.9999964833259583,13.461358610088878,13.461358610088878,1.9999929666519165,0.319634703196347
2,size_only,Client 1,148,1461.944580078125,0.9997721314430237,3986145.0,3240935.25,-0.9997721314430237,6.588699708829906,6.588699708829906,1.9995442628860474,0.3378995433789954
2,size_only,Client 2,150,1473.12919921875,0.999804675579071,4607769.0,3894150.25,-0.999804675579071,6.839504882035272,6.839504882035272,1.999609351158142,0.3424657534246575
2,size_only,Client 3,140,1246.4584228515625,0.9999298453330994,2321549.25,1997563.5,-0.9999298453330994,6.727688034961733,6.727688034961733,1.9998596906661987,0.319634703196347
3,size_only,Client 1,148,1367.77939453125,0.9995045065879822,3984216.25,3239597.0,-0.9995045065879822,4.747266196182899,4.747266196182899,1.9990090131759644,0.3378995433789954
3,size_only,Client 2,150,1401.20263671875,0.999374508857727,4605458.5,3892227.0,-0.999374508857727,5.687514211712396,5.687514211712396,1.998749017715454,0.3424657534246575
3,size_only,Client 3,140,1165.016650390625,0.9996684193611145,2320476.75,1996779.75,-0.9996684193611145,3.695569436382794,3.695569436382794,1.999336838722229,0.319634703196347
4,size_only,Client 1,148,1286.4405029296875,0.999061107635498,3981414.75,3237556.5,-0.999061107635498,6.014219103892181,6.014219103892181,1.998122215270996,0.3378995433789954
4,size_only,Client 2,150,1299.9371826171875,0.9982593655586243,4600662.5,3887698.0,-0.9982593655586243,6.745972982721323,6.745972982721323,1.9965187311172485,0.3424657534246575
4,size_only,Client 3,140,1102.4910888671875,0.9992362260818481,2318757.75,1995537.375,-0.9992362260818481,4.747736185051131,4.747736185051131,1.9984724521636963,0.319634703196347
5,size_only,Client 1,148,1201.8922119140625,0.9981387257575989,3974519.75,3232892.5,-0.9981387257575989,6.203907396897862,6.203907396897862,1.9962774515151978,0.3378995433789954
5,size_only,Client 2,150,1198.6162353515624,0.9963352084159851,4593386.5,3880460.25,-0.9963352084159851,6.93560563570083,6.93560563570083,1.9926704168319702,0.3424657534246575
5,size_only,Client 3,140,1005.6732666015625,0.9981949329376221,2314383.25,1992481.375,-0.9981949329376221,4.8822558623590435,4.8822558623590435,1.9963898658752441,0.319634703196347
6,size_only,Client 1,148,1083.0325317382812,0.9966247081756592,3965348.75,3226099.75,-0.9966247081756592,6.883022177394483,6.883022177394483,1.9932494163513184,0.3378995433789954
6,size_only,Client 2,150,1104.7956787109374,0.9930805563926697,4580131.0,3867538.0,-0.9930805563926697,8.849776037694907,8.849776037694907,1.9861611127853394,0.3424657534246575
6,size_only,Client 3,140,927.7894409179687,0.9964087605476379,2308406.0,1987959.125,-0.9964087605476379,5.407387702859155,5.407387702859155,1.9928175210952759,0.319634703196347
7,size_only,Client 1,148,988.0170776367188,0.9934959411621094,3944621.0,3211254.0,-0.9934959411621094,7.013864305991874,7.013864305991874,1.9869918823242188,0.3378995433789954
7,size_only,Client 2,150,990.3368530273438,0.9873102903366089,4553554.5,3843363.75,-0.9873102903366089,9.260187323368143,9.260187323368143,1.9746205806732178,0.3424657534246575
7,size_only,Client 3,140,847.4029052734375,0.994238018989563,2298764.5,1981330.5,-0.994238018989563,6.835480219894222,6.835480219894222,1.988476037979126,0.319634703196347
8,size_only,Client 1,148,901.9452758789063,0.9901686310768127,3923978.25,3196384.5,-0.9901686310768127,7.730496880956732,7.730496880956732,1.9803372621536255,0.3378995433789954
