scenario,scenario_key,num_rounds,best_round,best_val_mape,server_optimizer,server_lr,server_beta1,server_beta2,server_tau,server_lr_scale,max_coordinate_step_ratio,update_clip_norm,adaptive_mode,candidate_budget,weight_grid_step,min_client_weight,max_client_weight,selection_epsilon,llm_score_tolerance,weight_l1_change_limit,use_llm,llm_provider,llm_temperature,test_mape,test_rmse,test_mae,test_mpe,test_nrmse,test_r2,test_mape_corrected,test_rmse_corrected,test_mae_corrected,test_mpe_corrected,test_r2_corrected,bias_correction_value
自适应联邦学习（FedYogi-TR）,FEDYOGI,20,20,0.97738636,fedyogi,0.4,0.9,0.99,0.001,1.0,1.0,2.0,fixed_strategy,30,0.05,0.05,0.8,0.002,0.002,0.4,False,deepseek,0.8,0.9809506,3518330.5,2885104.0,-0.9809506,0.39467913,-1.9128589630126953,0.9702069,2586385.8,2052366.9,-0.15761591,-0.5741016864776611,-0.97738636
